645
0
0
0
644
644
0
0
0
0
605
0
243
645
0
0
0
0
644
645
0
0
643
644
0
0
0
643
644
0
0
0
644
644
0
0
0
644
643
0
0
0
645
644
0
0
0
645
643
0
0
0
625
644
0
0
0
308
647
0
0
0
0
644
643
0
0
644
643
0
0
0
644
644
0
0
1
0
644
644
0
0
0
644
643
0
0
0
648
644
0
0
0
645
644
0
0
0
644
643
