307
317
312
326
311
301
297
328
312
319
334
340
290
269
250
194
226
266
292
420
448
530
478
417
369
306
268
292
259
263
212
203
250
231
245
365
394
231
225
340
275
128
110
166
100
60
120
193
355
645
645
645
648
644
645
114
335
449
115
0
58
157
199
241
285
276
281
319
272
215
333
446
375
273
397
446
287
216
357
387
247
211
386
402
224
245
399
345
196
269
448
364
249
317
453
310
171
320
430
275
