645
645
0
0
644
644
0
0
0
644
644
0
0
0
644
644
0
0
0
346
643
0
0
0
60
644
643
0
0
644
644
0
0
0
644
644
0
0
0
644
644
0
0
0
644
643
0
0
0
447
643
0
0
0
0
644
643
0
0
112
644
453
0
0
644
644
0
0
0
643
644
0
0
0
643
644
0
0
0
644
643
0
0
0
644
643
0
0
0
644
643
0
0
0
644
643
0
0
0
617
