timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
766865588.0,323.0,341.0
766867244.0,324.0,338.0
766868904.0,321.0,320.0
766870560.0,319.0,298.0
766872216.0,325.0,327.0
766873872.0,324.0,341.0
766875528.0,324.0,348.0
766877184.0,329.0,329.0
766878844.0,330.0,316.0
766880500.0,325.0,311.0
766882156.0,330.0,321.0
766883812.0,326.0,345.0
766885468.0,324.0,336.0
766887124.0,322.0,323.0
766888780.0,323.0,337.0
766890440.0,322.0,328.0
766892096.0,325.0,303.0
766893752.0,326.0,339.0
766895408.0,327.0,346.0
766897064.0,327.0,331.0
766898720.0,328.0,323.0
766900376.0,327.0,318.0
766902032.0,325.0,314.0
766903692.0,323.0,336.0
766905356.0,323.0,325.0
766907004.0,327.0,319.0
766908660.0,323.0,321.0
766910316.0,322.0,332.0
766911972.0,322.0,343.0
766913632.0,325.0,342.0
766915284.0,325.0,329.0
766916940.0,327.0,321.0
766918600.0,326.0,310.0
766920256.0,328.0,318.0
766921912.0,327.0,324.0
766923568.0,326.0,301.0
766925224.0,321.0,359.0
766926884.0,321.0,340.0
766928540.0,324.0,316.0
766930196.0,324.0,329.0
766931852.0,322.0,342.0
766933508.0,323.0,325.0
766935164.0,323.0,297.0
766936824.0,325.0,331.0
766938480.0,329.0,354.0
766940136.0,329.0,333.0
766941792.0,329.0,329.0
766943448.0,324.0,311.0
766945104.0,325.0,331.0
766946760.0,322.0,317.0
766948416.0,323.0,332.0
766950072.0,320.0,352.0
766951732.0,322.0,311.0
766953388.0,325.0,311.0
766955044.0,326.0,344.0
766956700.0,325.0,319.0
766958356.0,327.0,326.0
766960012.0,329.0,340.0
766961680.0,329.0,328.0
766963328.0,328.0,332.0
766964984.0,325.0,321.0
766966640.0,322.0,322.0
766968296.0,321.0,324.0
766969952.0,324.0,328.0
766971608.0,323.0,323.0
766973264.0,323.0,325.0
766974924.0,324.0,333.0
766976580.0,328.0,340.0
766978236.0,327.0,329.0
766979892.0,325.0,311.0
