timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
734112036.0,326.0,332.0
734113692.0,325.0,325.0
734115348.0,326.0,315.0
734117004.0,327.0,329.0
734118664.0,327.0,332.0
734120320.0,326.0,334.0
734121976.0,324.0,313.0
734123632.0,322.0,306.0
734125288.0,326.0,334.0
734126944.0,322.0,348.0
734128600.0,322.0,331.0
734130256.0,328.0,311.0
734131916.0,327.0,307.0
734133572.0,326.0,355.0
734135228.0,327.0,355.0
734136884.0,329.0,331.0
734138540.0,323.0,322.0
734140196.0,321.0,323.0
734141852.0,327.0,320.0
734143516.0,324.0,324.0
734145168.0,324.0,333.0
734146824.0,323.0,341.0
734148480.0,321.0,321.0
734150136.0,327.0,325.0
734151792.0,328.0,323.0
734153448.0,327.0,316.0
734155108.0,329.0,316.0
734156764.0,326.0,327.0
734158420.0,326.0,334.0
734160076.0,328.0,332.0
734161732.0,323.0,336.0
734163388.0,321.0,336.0
734165044.0,320.0,322.0
734166700.0,320.0,300.0
734168360.0,322.0,300.0
734170016.0,324.0,333.0
734171672.0,321.0,355.0
734173328.0,327.0,358.0
734174984.0,327.0,329.0
734176640.0,328.0,317.0
734178300.0,326.0,328.0
734179956.0,327.0,327.0
734181612.0,325.0,322.0
734183268.0,323.0,318.0
734184924.0,326.0,342.0
734186580.0,323.0,328.0
734188240.0,323.0,308.0
734189896.0,324.0,320.0
734191548.0,325.0,329.0
734193208.0,326.0,309.0
734194864.0,329.0,348.0
734196520.0,328.0,354.0
734198176.0,328.0,334.0
734199836.0,325.0,314.0
734201488.0,327.0,319.0
734203148.0,325.0,323.0
734204804.0,323.0,293.0
734206460.0,324.0,309.0
734208116.0,321.0,361.0
734209772.0,322.0,344.0
734211432.0,322.0,333.0
734213084.0,325.0,330.0
734214740.0,326.0,326.0
734216400.0,328.0,319.0
734218056.0,329.0,326.0
734219712.0,326.0,334.0
734221368.0,326.0,330.0
734223024.0,326.0,325.0
734224680.0,324.0,323.0
734226340.0,322.0,325.0
734227996.0,323.0,327.0
734229652.0,324.0,320.0
734231308.0,325.0,312.0
734232964.0,327.0,341.0
734234620.0,326.0,342.0
734236280.0,327.0,347.0
734237936.0,325.0,327.0
734239592.0,323.0,318.0
734241248.0,325.0,327.0
734242904.0,325.0,318.0
734244560.0,324.0,326.0
734246216.0,322.0,329.0
734247872.0,325.0,326.0
734249528.0,325.0,306.0
734251188.0,325.0,322.0
734252844.0,326.0,352.0
734254500.0,325.0,336.0
734256156.0,325.0,334.0
734257812.0,326.0,316.0
734259472.0,325.0,334.0
734261124.0,323.0,324.0
734262784.0,325.0,338.0
734264440.0,325.0,326.0
734266096.0,322.0,318.0
734267752.0,326.0,339.0
734269408.0,322.0,326.0
734271064.0,325.0,322.0
734272720.0,327.0,337.0
734274380.0,325.0,333.0
734276036.0,325.0,340.0
734277692.0,328.0,325.0
734279348.0,329.0,309.0
734281004.0,326.0,321.0
734282660.0,323.0,335.0
734284316.0,324.0,334.0
734285976.0,324.0,320.0
734287632.0,319.0,320.0
734289288.0,322.0,326.0
734290952.0,323.0,295.0
734292600.0,323.0,319.0
