timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
1064097540.0,318.0,332.0
1064099288.0,300.0,326.0
1064101032.0,292.0,326.0
1064102772.0,318.0,323.0
1064104516.0,339.0,326.0
1064106260.0,379.0,330.0
1064108004.0,344.0,327.0
1064109748.0,295.0,329.0
1064111492.0,307.0,326.0
1064113236.0,271.0,330.0
1064114980.0,304.0,321.0
1064116724.0,232.0,326.0
1064118468.0,375.0,330.0
1064120212.0,435.0,330.0
1064121956.0,394.0,331.0
1064123700.0,280.0,330.0
1064125452.0,338.0,327.0
1064127188.0,364.0,330.0
1064128928.0,323.0,327.0
1064130672.0,260.0,333.0
1064132416.0,287.0,325.0
1064134160.0,317.0,330.0
1064135904.0,320.0,319.0
1064137648.0,345.0,334.0
1064139392.0,378.0,325.0
1064141136.0,329.0,322.0
1064142880.0,282.0,329.0
1064144624.0,332.0,328.0
1064146368.0,308.0,328.0
1064148112.0,269.0,325.0
1064149856.0,284.0,327.0
1064151600.0,439.0,330.0
1064153344.0,358.0,329.0
1064155088.0,330.0,330.0
1064156828.0,331.0,328.0
1064158572.0,276.0,328.0
1064160316.0,316.0,325.0
1064162060.0,310.0,325.0
1064163804.0,292.0,325.0
1064165548.0,348.0,325.0
1064167292.0,351.0,331.0
1064169036.0,346.0,333.0
1064170780.0,380.0,325.0
1064172524.0,285.0,332.0
1064174268.0,294.0,331.0
1064176012.0,324.0,330.0
1064177756.0,324.0,330.0
1064179496.0,317.0,329.0
1064181244.0,310.0,321.0
1064182988.0,319.0,324.0
1064184728.0,333.0,323.0
1064186472.0,321.0,330.0
1064188216.0,306.0,328.0
1064189968.0,311.0,330.0
1064191704.0,361.0,327.0
1064193448.0,366.0,326.0
1064195192.0,338.0,328.0
1064196936.0,288.0,328.0
1064198680.0,293.0,332.0
1064200424.0,325.0,329.0
1064202168.0,275.0,328.0
1064203912.0,383.0,323.0
1064205656.0,349.0,329.0
1064207400.0,297.0,328.0
1064209140.0,341.0,325.0
1064210888.0,293.0,327.0
1064212628.0,299.0,328.0
1064214372.0,342.0,328.0
1064216116.0,359.0,324.0
1064217860.0,354.0,328.0
1064219604.0,332.0,330.0
1064221348.0,315.0,327.0
1064223092.0,310.0,331.0
1064224836.0,326.0,326.0
1064226580.0,310.0,331.0
1064228324.0,305.0,326.0
1064230068.0,349.0,325.0
1064231812.0,280.0,321.0
1064233556.0,343.0,329.0
1064235296.0,368.0,328.0
1064237044.0,330.0,328.0
1064238788.0,318.0,329.0
1064240532.0,322.0,330.0
1064242272.0,356.0,327.0
1064244016.0,314.0,330.0
1064245760.0,278.0,327.0
1064247504.0,311.0,328.0
1064249248.0,270.0,326.0
1064250992.0,403.0,325.0
1064252736.0,237.0,329.0
1064254488.0,278.0,328.0
1064256224.0,426.0,326.0
1064257968.0,406.0,329.0
1064259712.0,350.0,332.0
1064261452.0,320.0,327.0
1064263200.0,229.0,328.0
1064264944.0,344.0,322.0
1064266684.0,369.0,329.0
1064268432.0,283.0,329.0
1064270172.0,344.0,330.0
1064271916.0,370.0,328.0
1064273660.0,353.0,329.0
1064275404.0,297.0,328.0
1064277148.0,301.0,326.0
1064278892.0,286.0,321.0
1064280636.0,309.0,323.0
1064282380.0,311.0,326.0
1064284124.0,341.0,333.0
1064285868.0,368.0,324.0
1064287612.0,291.0,329.0
1064289352.0,314.0,328.0
1064291100.0,334.0,328.0
1064292844.0,383.0,328.0
1064294588.0,326.0,332.0
1064296328.0,293.0,324.0
1064298072.0,330.0,332.0
1064299816.0,356.0,329.0
1064301560.0,349.0,326.0
1064303304.0,275.0,327.0
1064305048.0,347.0,328.0
1064306792.0,261.0,328.0
1064308536.0,285.0,322.0
1064310280.0,431.0,331.0
1064312024.0,363.0,331.0
1064313768.0,309.0,330.0
1064315512.0,326.0,329.0
1064317256.0,323.0,326.0
1064319004.0,367.0,322.0
1064320740.0,314.0,328.0
1064322484.0,280.0,323.0
1064324228.0,274.0,332.0
1064325972.0,335.0,325.0
1064327716.0,310.0,328.0
1064329460.0,365.0,332.0
1064331204.0,370.0,330.0
1064332948.0,338.0,327.0
1064334692.0,314.0,328.0
1064336436.0,315.0,327.0
1064338180.0,296.0,327.0
1064339924.0,321.0,329.0
