timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
484850556.0,322.0,317.0
484852216.0,325.0,344.0
484853872.0,324.0,266.0
484855528.0,325.0,227.0
484857184.0,325.0,292.0
484858840.0,314.0,378.0
484860500.0,317.0,350.0
484862152.0,335.0,347.0
484863812.0,328.0,394.0
484865468.0,332.0,364.0
484867124.0,329.0,294.0
484868780.0,326.0,203.0
484870436.0,326.0,245.0
484872096.0,324.0,427.0
484873752.0,324.0,490.0
484875408.0,319.0,359.0
484877064.0,320.0,260.0
484878720.0,330.0,290.0
484880376.0,328.0,348.0
484882032.0,321.0,285.0
484883688.0,321.0,273.0
484885348.0,321.0,374.0
484887004.0,329.0,341.0
484888660.0,326.0,348.0
484890316.0,328.0,334.0
484891972.0,333.0,331.0
484893628.0,326.0,282.0
484895284.0,319.0,267.0
484896940.0,325.0,192.0
484898600.0,316.0,319.0
484900256.0,330.0,534.0
484901916.0,332.0,438.0
484903568.0,325.0,317.0
484905224.0,320.0,321.0
484906880.0,326.0,326.0
484908536.0,322.0,298.0
484910196.0,325.0,278.0
484911852.0,328.0,291.0
484913508.0,330.0,302.0
484915164.0,332.0,360.0
484916820.0,313.0,276.0
484918476.0,320.0,270.0
484920136.0,328.0,320.0
484921792.0,326.0,380.0
484923448.0,327.0,418.0
484925104.0,322.0,419.0
484926760.0,321.0,292.0
484928416.0,319.0,325.0
484930076.0,331.0,380.0
484931728.0,328.0,357.0
484933388.0,323.0,329.0
484935044.0,327.0,244.0
484936700.0,326.0,258.0
484938356.0,322.0,320.0
484940012.0,322.0,345.0
484941672.0,325.0,367.0
484943324.0,326.0,362.0
484944984.0,322.0,327.0
484946640.0,328.0,314.0
484948296.0,332.0,326.0
484949952.0,326.0,294.0
484951608.0,331.0,282.0
484953264.0,326.0,260.0
484954920.0,326.0,354.0
484956580.0,323.0,464.0
484958236.0,327.0,426.0
484959892.0,321.0,228.0
484961548.0,314.0,215.0
484963204.0,314.0,393.0
484964860.0,331.0,310.0
484966516.0,337.0,295.0
484968172.0,332.0,386.0
484969832.0,330.0,302.0
484971488.0,333.0,329.0
484973144.0,322.0,327.0
484974800.0,314.0,354.0
484976456.0,310.0,323.0
484978112.0,322.0,315.0
484979772.0,325.0,318.0
484981428.0,326.0,332.0
484983084.0,333.0,374.0
484984740.0,323.0,284.0
484986396.0,329.0,278.0
484988052.0,331.0,361.0
484989708.0,331.0,378.0
484991368.0,328.0,344.0
484993024.0,329.0,297.0
484994680.0,327.0,319.0
484996336.0,320.0,282.0
484997992.0,308.0,329.0
484999648.0,320.0,293.0
485001304.0,322.0,307.0
485002960.0,320.0,309.0
485004620.0,327.0,320.0
485006276.0,343.0,385.0
485007932.0,335.0,385.0
485009588.0,327.0,364.0
485011244.0,322.0,383.0
485012904.0,322.0,276.0
485014556.0,334.0,250.0
485016216.0,339.0,310.0
485017872.0,322.0,333.0
485019528.0,296.0,341.0
485021184.0,285.0,277.0
485022840.0,326.0,321.0
485024496.0,335.0,343.0
485026156.0,336.0,285.0
485027808.0,340.0,344.0
485029468.0,328.0,458.0
485031124.0,317.0,328.0
485032780.0,328.0,265.0
485034436.0,327.0,265.0
485036096.0,324.0,334.0
485037748.0,328.0,413.0
485039408.0,319.0,362.0
485041064.0,318.0,297.0
485042720.0,323.0,367.0
485044376.0,324.0,329.0
485046032.0,324.0,294.0
485047688.0,325.0,303.0
485049356.0,336.0,313.0
485051004.0,329.0,316.0
485052660.0,319.0,255.0
485054316.0,315.0,219.0
485055972.0,321.0,362.0
485057628.0,323.0,488.0
485059284.0,326.0,410.0
485060940.0,328.0,297.0
485062600.0,322.0,243.0
485064256.0,325.0,234.0
485065912.0,332.0,370.0
485067568.0,331.0,401.0
485069224.0,324.0,381.0
485070880.0,326.0,318.0
485072536.0,325.0,300.0
485074192.0,330.0,246.0
485075852.0,322.0,322.0
485077508.0,328.0,360.0
485079164.0,313.0,354.0
485080820.0,313.0,278.0
485082476.0,318.0,342.0
485084132.0,323.0,367.0
485085792.0,332.0,350.0
485087448.0,330.0,366.0
485089104.0,330.0,335.0
485090760.0,331.0,310.0
485092416.0,326.0,308.0
485094072.0,325.0,289.0
485095728.0,320.0,310.0
485097388.0,306.0,366.0
485099044.0,324.0,369.0
485100700.0,326.0,305.0
485102356.0,324.0,313.0
485104012.0,327.0,321.0
485105676.0,322.0,342.0
485107324.0,330.0,286.0
485108984.0,325.0,347.0
485110636.0,326.0,352.0
485112296.0,332.0,331.0
485113952.0,329.0,277.0
485115608.0,321.0,321.0
485117264.0,321.0,240.0
485118924.0,325.0,321.0
485120576.0,321.0,342.0
485122236.0,324.0,362.0
485123892.0,327.0,479.0
485125548.0,323.0,368.0
485127204.0,329.0,321.0
485128860.0,333.0,332.0
485130516.0,330.0,307.0
485132176.0,324.0,281.0
485133832.0,326.0,304.0
485135488.0,322.0,315.0
485137144.0,322.0,308.0
485138800.0,320.0,268.0
485140456.0,327.0,315.0
485142112.0,322.0,373.0
485143768.0,313.0,326.0
485145428.0,321.0,326.0
485147084.0,329.0,373.0
485148740.0,322.0,350.0
485150396.0,328.0,322.0
485152052.0,331.0,373.0
485153708.0,329.0,296.0
485155364.0,325.0,231.0
485157020.0,318.0,312.0
485158680.0,325.0,409.0
485160336.0,326.0,415.0
485162000.0,323.0,279.0
485163648.0,319.0,319.0
485165304.0,322.0,312.0
485166960.0,333.0,247.0
485168616.0,335.0,296.0
485170276.0,325.0,322.0
485171932.0,325.0,409.0
485173588.0,330.0,495.0
485175244.0,327.0,385.0
485176900.0,327.0,261.0
485178556.0,323.0,312.0
485180216.0,312.0,271.0
485181872.0,324.0,330.0
485183528.0,327.0,307.0
485185184.0,326.0,296.0
485186840.0,323.0,303.0
485188496.0,322.0,346.0
485190152.0,328.0,360.0
485191812.0,335.0,305.0
485193464.0,331.0,225.0
485195124.0,321.0,371.0
485196780.0,319.0,427.0
485198436.0,316.0,383.0
485200092.0,324.0,311.0
485201752.0,326.0,293.0
485203408.0,334.0,240.0
485205064.0,325.0,320.0
485206720.0,317.0,366.0
485208376.0,315.0,330.0
485210032.0,327.0,379.0
485211688.0,331.0,283.0
485213344.0,334.0,308.0
485215000.0,323.0,268.0
485216656.0,326.0,347.0
485218324.0,318.0,434.0
485219972.0,321.0,415.0
485221628.0,326.0,242.0
485223284.0,326.0,200.0
485224940.0,325.0,380.0
485226600.0,327.0,416.0
485228256.0,331.0,374.0
485229912.0,328.0,310.0
485231568.0,327.0,280.0
485233224.0,333.0,322.0
485234880.0,334.0,308.0
485236540.0,315.0,400.0
485238196.0,317.0,333.0
485239852.0,320.0,206.0
485241508.0,321.0,289.0
485243164.0,326.0,395.0
485244820.0,334.0,290.0
485246476.0,332.0,346.0
485248132.0,326.0,348.0
485249792.0,322.0,356.0
485251448.0,330.0,325.0
485253104.0,326.0,358.0
485254760.0,326.0,310.0
485256416.0,321.0,243.0
485258072.0,318.0,307.0
485259728.0,327.0,416.0
485261388.0,321.0,395.0
485263044.0,323.0,322.0
485264700.0,327.0,272.0
485266356.0,320.0,199.0
485268012.0,330.0,394.0
485269668.0,324.0,440.0
485271324.0,328.0,368.0
485272980.0,328.0,316.0
485274648.0,323.0,356.0
485276296.0,325.0,295.0
485277952.0,318.0,253.0
485279608.0,324.0,298.0
485281264.0,318.0,312.0
485282920.0,327.0,348.0
485284580.0,323.0,361.0
485286232.0,325.0,320.0
485287892.0,325.0,343.0
485289548.0,339.0,326.0
485291204.0,329.0,245.0
485292860.0,329.0,345.0
485294516.0,327.0,327.0
485296172.0,317.0,286.0
485297832.0,317.0,312.0
485299488.0,311.0,387.0
485301144.0,322.0,420.0
485302800.0,336.0,378.0
485304456.0,328.0,320.0
485306112.0,320.0,314.0
485307772.0,326.0,346.0
485309428.0,329.0,308.0
485311084.0,326.0,280.0
485312740.0,325.0,284.0
485314396.0,331.0,331.0
485316052.0,330.0,362.0
485317708.0,325.0,350.0
