timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
203125600.0,322.0,326.0
203127256.0,322.0,327.0
203128916.0,324.0,328.0
203130572.0,324.0,327.0
203132228.0,326.0,328.0
203133884.0,327.0,330.0
203135540.0,328.0,329.0
203137196.0,329.0,328.0
203138852.0,326.0,327.0
203140508.0,326.0,327.0
203142172.0,325.0,327.0
203143824.0,322.0,326.0
203145480.0,323.0,326.0
203147136.0,322.0,327.0
203148792.0,324.0,328.0
203150448.0,324.0,327.0
203152104.0,326.0,327.0
203153760.0,329.0,328.0
203155420.0,328.0,328.0
203157076.0,328.0,328.0
203158732.0,328.0,327.0
203160388.0,326.0,328.0
203162044.0,325.0,327.0
203163700.0,323.0,327.0
203165356.0,322.0,327.0
203167016.0,323.0,327.0
203168672.0,323.0,327.0
203170328.0,324.0,329.0
203171984.0,324.0,328.0
203173640.0,327.0,328.0
203175296.0,328.0,329.0
203176956.0,328.0,330.0
203178612.0,326.0,326.0
203180268.0,326.0,326.0
203181924.0,322.0,328.0
203183580.0,324.0,327.0
203185236.0,321.0,327.0
203186892.0,322.0,326.0
203188548.0,322.0,327.0
203190208.0,322.0,326.0
203191864.0,326.0,330.0
203193520.0,328.0,329.0
203195176.0,328.0,327.0
203196832.0,329.0,329.0
203198492.0,328.0,328.0
203200148.0,327.0,328.0
203201800.0,325.0,327.0
203203460.0,323.0,328.0
203205116.0,323.0,326.0
203206772.0,323.0,326.0
203208428.0,322.0,327.0
203210084.0,324.0,327.0
203211740.0,325.0,329.0
203213400.0,327.0,329.0
203215056.0,327.0,329.0
203216712.0,327.0,327.0
203218368.0,327.0,328.0
203220024.0,327.0,327.0
203221680.0,325.0,328.0
203223336.0,324.0,326.0
203224992.0,322.0,327.0
203226648.0,322.0,326.0
203228308.0,323.0,328.0
203229964.0,323.0,328.0
203231620.0,325.0,327.0
203233276.0,328.0,329.0
203234932.0,328.0,328.0
203236588.0,325.0,327.0
203238248.0,328.0,327.0
203239904.0,326.0,327.0
203241560.0,325.0,327.0
203243216.0,323.0,326.0
203244872.0,323.0,326.0
203246528.0,322.0,327.0
203248188.0,324.0,327.0
203249844.0,323.0,327.0
203251500.0,325.0,329.0
203253156.0,327.0,327.0
203254812.0,327.0,331.0
203256468.0,327.0,327.0
203258124.0,328.0,327.0
203259780.0,326.0,326.0
203261436.0,324.0,328.0
203263096.0,323.0,326.0
203264752.0,322.0,326.0
203266408.0,323.0,328.0
203268064.0,322.0,328.0
203269720.0,324.0,328.0
203271376.0,324.0,329.0
203273032.0,327.0,328.0
203274692.0,328.0,327.0
203276348.0,330.0,329.0
203278004.0,327.0,328.0
203279660.0,328.0,328.0
203281316.0,325.0,327.0
203282972.0,323.0,326.0
203284632.0,322.0,326.0
203286288.0,322.0,327.0
203287944.0,322.0,327.0
203289608.0,324.0,328.0
203291256.0,326.0,327.0
203292912.0,327.0,330.0
203294572.0,327.0,327.0
203296228.0,330.0,328.0
203297884.0,329.0,329.0
203299540.0,327.0,328.0
203301196.0,326.0,325.0
203302852.0,324.0,326.0
203304508.0,323.0,326.0
203306164.0,323.0,326.0
203307824.0,323.0,328.0
203309480.0,325.0,328.0
203311136.0,324.0,329.0
203312792.0,327.0,329.0
203314448.0,328.0,331.0
203316104.0,328.0,328.0
203317760.0,329.0,328.0
203319416.0,328.0,327.0
203321076.0,324.0,326.0
203322732.0,323.0,326.0
203324388.0,323.0,327.0
203326044.0,322.0,328.0
203327700.0,321.0,327.0
203329356.0,324.0,328.0
203331012.0,325.0,330.0
203332672.0,327.0,330.0
203334328.0,329.0,329.0
203335984.0,329.0,329.0
203337640.0,329.0,329.0
203339296.0,328.0,328.0
203340952.0,327.0,327.0
203342612.0,324.0,328.0
203344268.0,324.0,326.0
203345932.0,323.0,326.0
203347580.0,321.0,326.0
203349236.0,323.0,327.0
203350892.0,324.0,328.0
203352548.0,325.0,327.0
203354208.0,328.0,329.0
203355860.0,329.0,330.0
203357520.0,330.0,329.0
203359176.0,328.0,328.0
203360832.0,326.0,328.0
203362488.0,324.0,328.0
203364144.0,323.0,326.0
203365800.0,323.0,326.0
203367460.0,322.0,328.0
203369116.0,323.0,327.0
203370772.0,323.0,326.0
203372428.0,326.0,328.0
203374084.0,327.0,329.0
203375740.0,329.0,328.0
203377400.0,328.0,329.0
203379052.0,327.0,328.0
203380712.0,325.0,327.0
203382368.0,324.0,327.0
203384024.0,323.0,328.0
203385680.0,323.0,327.0
203387336.0,323.0,326.0
203388996.0,324.0,327.0
203390648.0,325.0,329.0
203392308.0,326.0,329.0
203393964.0,327.0,329.0
203395620.0,330.0,330.0
203397276.0,327.0,330.0
203398932.0,328.0,329.0
203400588.0,326.0,328.0
203402256.0,326.0,327.0
203403904.0,324.0,327.0
203405560.0,323.0,327.0
203407216.0,321.0,326.0
203408872.0,323.0,328.0
203410528.0,324.0,329.0
203412184.0,326.0,330.0
203413844.0,328.0,330.0
203415500.0,328.0,329.0
203417156.0,328.0,328.0
203418812.0,328.0,330.0
203420468.0,325.0,327.0
203422124.0,325.0,327.0
203423780.0,323.0,326.0
203425436.0,322.0,326.0
203427096.0,320.0,327.0
203428752.0,322.0,328.0
203430408.0,325.0,328.0
203432064.0,326.0,330.0
203433720.0,327.0,329.0
203435376.0,329.0,329.0
203437036.0,329.0,329.0
203438692.0,329.0,329.0
203440348.0,328.0,328.0
203442004.0,326.0,328.0
203443660.0,323.0,326.0
203445316.0,323.0,326.0
203446976.0,322.0,328.0
203448632.0,322.0,327.0
203450288.0,324.0,329.0
203451944.0,325.0,330.0
203453600.0,327.0,330.0
203455256.0,328.0,330.0
203456912.0,329.0,328.0
203458576.0,329.0,328.0
203460228.0,328.0,328.0
203461884.0,326.0,327.0
203463540.0,323.0,327.0
203465196.0,323.0,328.0
203466852.0,323.0,326.0
203468508.0,322.0,327.0
203470164.0,322.0,327.0
203471824.0,325.0,330.0
203473480.0,327.0,330.0
203475136.0,328.0,329.0
203476792.0,329.0,328.0
203478448.0,329.0,328.0
203480104.0,326.0,329.0
203481760.0,326.0,328.0
203483420.0,325.0,327.0
203485076.0,322.0,326.0
203486732.0,323.0,326.0
203488388.0,323.0,328.0
203490044.0,323.0,328.0
203491700.0,324.0,327.0
203493356.0,327.0,328.0
203495012.0,327.0,329.0
203496672.0,329.0,330.0
203498328.0,327.0,328.0
203499984.0,328.0,327.0
