timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
143888584.0,328.0,329.0
143890236.0,329.0,327.0
143891896.0,326.0,327.0
143893552.0,326.0,327.0
143895208.0,323.0,327.0
143896864.0,323.0,326.0
143898520.0,321.0,326.0
143900180.0,323.0,326.0
143901836.0,324.0,327.0
143903492.0,323.0,328.0
143905148.0,327.0,330.0
143906804.0,327.0,328.0
143908460.0,328.0,329.0
143910116.0,329.0,329.0
143911776.0,328.0,329.0
143913432.0,325.0,327.0
143915088.0,324.0,328.0
143916744.0,323.0,326.0
143918400.0,321.0,325.0
143920056.0,322.0,326.0
143921712.0,324.0,327.0
143923368.0,326.0,330.0
143925028.0,326.0,329.0
143926684.0,329.0,330.0
143928348.0,329.0,329.0
143929996.0,328.0,329.0
143931652.0,328.0,327.0
143933308.0,325.0,327.0
143934964.0,324.0,326.0
143936620.0,324.0,327.0
143938280.0,323.0,324.0
143939936.0,322.0,327.0
143941592.0,323.0,327.0
143943248.0,325.0,329.0
143944904.0,326.0,329.0
143946560.0,328.0,329.0
143948220.0,329.0,328.0
143949876.0,328.0,329.0
143951532.0,328.0,328.0
143953188.0,325.0,327.0
143954844.0,323.0,326.0
143956500.0,322.0,328.0
143958156.0,322.0,326.0
143959812.0,320.0,326.0
143961468.0,322.0,326.0
143963128.0,323.0,328.0
143964784.0,326.0,330.0
143966440.0,328.0,328.0
143968096.0,329.0,328.0
143969752.0,329.0,328.0
143971412.0,328.0,327.0
143973068.0,326.0,327.0
143974724.0,324.0,326.0
143976380.0,322.0,326.0
143978036.0,323.0,325.0
143979692.0,322.0,328.0
143981348.0,322.0,328.0
143983008.0,326.0,328.0
143984668.0,326.0,329.0
143986320.0,327.0,329.0
143987976.0,329.0,330.0
143989632.0,330.0,330.0
143991288.0,329.0,327.0
143992944.0,327.0,326.0
143994600.0,325.0,325.0
143996256.0,324.0,325.0
143997916.0,322.0,326.0
143999572.0,322.0,327.0
144001228.0,321.0,327.0
144002884.0,324.0,328.0
144004540.0,326.0,331.0
144006196.0,327.0,329.0
144007856.0,329.0,330.0
144009512.0,329.0,329.0
144011168.0,328.0,328.0
144012824.0,328.0,327.0
144014480.0,325.0,327.0
144016136.0,324.0,326.0
144017792.0,323.0,327.0
144019448.0,323.0,327.0
144021108.0,324.0,327.0
144022764.0,323.0,328.0
144024420.0,326.0,328.0
144026076.0,326.0,329.0
144027732.0,328.0,329.0
144029388.0,328.0,328.0
144031044.0,330.0,329.0
144032704.0,327.0,327.0
144034360.0,325.0,326.0
144036016.0,325.0,327.0
144037672.0,321.0,326.0
144039328.0,323.0,328.0
144040988.0,321.0,327.0
144042640.0,324.0,328.0
144044300.0,324.0,328.0
