timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
595561248.0,323.0,321.0
595562904.0,322.0,341.0
595564568.0,322.0,341.0
595566216.0,326.0,322.0
595567872.0,327.0,308.0
595569528.0,326.0,312.0
595571184.0,326.0,327.0
595572844.0,329.0,324.0
595574496.0,326.0,327.0
595576156.0,323.0,331.0
595577812.0,323.0,335.0
595579468.0,324.0,338.0
595581124.0,325.0,326.0
595582780.0,324.0,325.0
595584440.0,327.0,327.0
595586092.0,326.0,327.0
595587752.0,329.0,330.0
595589408.0,327.0,328.0
595591064.0,326.0,327.0
595592720.0,325.0,322.0
595594376.0,325.0,327.0
595596032.0,327.0,332.0
595597688.0,324.0,329.0
595599348.0,322.0,328.0
595601004.0,325.0,323.0
595602660.0,325.0,330.0
595604316.0,324.0,325.0
595605972.0,325.0,326.0
595607628.0,322.0,323.0
595609288.0,325.0,327.0
595610944.0,325.0,329.0
595612600.0,325.0,330.0
595614256.0,325.0,329.0
595615912.0,324.0,327.0
595617568.0,325.0,331.0
595619224.0,327.0,326.0
595620888.0,323.0,315.0
595622540.0,322.0,323.0
595624196.0,324.0,333.0
595625852.0,327.0,324.0
595627508.0,327.0,332.0
595629164.0,325.0,338.0
595630820.0,325.0,342.0
595632480.0,329.0,348.0
595634136.0,323.0,310.0
595635792.0,326.0,305.0
595637448.0,323.0,320.0
595639104.0,320.0,327.0
595640760.0,322.0,324.0
595642416.0,324.0,324.0
595644072.0,325.0,331.0
595645732.0,327.0,330.0
595647388.0,328.0,342.0
595649044.0,328.0,330.0
595650700.0,329.0,310.0
595652356.0,326.0,322.0
595654012.0,324.0,339.0
595655672.0,325.0,345.0
595657328.0,325.0,318.0
595658984.0,321.0,321.0
595660640.0,323.0,324.0
595662296.0,322.0,326.0
595663952.0,325.0,332.0
595665608.0,327.0,331.0
595667264.0,326.0,329.0
595668924.0,326.0,327.0
595670580.0,326.0,325.0
595672236.0,325.0,324.0
595673892.0,322.0,326.0
595675548.0,325.0,317.0
595677212.0,325.0,328.0
595678860.0,324.0,336.0
595680516.0,323.0,334.0
595682176.0,323.0,331.0
595683832.0,324.0,318.0
595685488.0,326.0,321.0
595687144.0,324.0,328.0
595688800.0,325.0,328.0
595690456.0,326.0,329.0
595692112.0,328.0,326.0
595693772.0,327.0,327.0
595695428.0,323.0,323.0
595697084.0,324.0,330.0
595698740.0,324.0,344.0
595700396.0,324.0,323.0
595702056.0,322.0,322.0
595703712.0,320.0,330.0
595705368.0,323.0,326.0
595707024.0,327.0,324.0
595708680.0,328.0,319.0
595710336.0,328.0,342.0
595711992.0,328.0,344.0
595713652.0,327.0,305.0
595715308.0,324.0,314.0
595716964.0,323.0,337.0
595718620.0,322.0,339.0
595720276.0,324.0,321.0
595721932.0,326.0,322.0
595723588.0,325.0,324.0
595725248.0,323.0,327.0
595726904.0,324.0,335.0
595728560.0,327.0,329.0
595730216.0,324.0,337.0
595731872.0,325.0,333.0
595733532.0,327.0,329.0
595735184.0,324.0,321.0
595736844.0,325.0,327.0
595738496.0,325.0,331.0
595740156.0,324.0,333.0
595741812.0,324.0,324.0
595743468.0,321.0,319.0
595745124.0,325.0,321.0
595746780.0,326.0,326.0
595748436.0,326.0,335.0
595750092.0,327.0,332.0
595751752.0,326.0,331.0
595753408.0,327.0,327.0
595755064.0,325.0,348.0
595756720.0,326.0,336.0
595758376.0,323.0,311.0
595760032.0,323.0,299.0
595761688.0,323.0,328.0
595763344.0,322.0,335.0
595765004.0,326.0,330.0
595766660.0,327.0,326.0
595768316.0,328.0,329.0
595769972.0,326.0,328.0
595771628.0,327.0,335.0
595773288.0,325.0,335.0
595774944.0,325.0,315.0
595776600.0,322.0,311.0
595778256.0,322.0,334.0
595779912.0,321.0,335.0
595781568.0,324.0,329.0
595783224.0,325.0,321.0
595784880.0,326.0,327.0
595786540.0,328.0,333.0
595788196.0,329.0,338.0
595789852.0,326.0,326.0
595791508.0,325.0,327.0
595793164.0,324.0,324.0
595794820.0,323.0,321.0
595796476.0,325.0,323.0
595798136.0,324.0,331.0
595799788.0,326.0,331.0
595801448.0,324.0,333.0
595803104.0,322.0,330.0
595804760.0,325.0,323.0
595806416.0,326.0,323.0
595808072.0,324.0,323.0
595809728.0,326.0,330.0
595811388.0,327.0,332.0
595813044.0,329.0,329.0
595814700.0,326.0,322.0
595816356.0,325.0,323.0
595818012.0,326.0,329.0
595819668.0,323.0,330.0
595821328.0,325.0,328.0
595822980.0,323.0,322.0
595824640.0,320.0,325.0
595826296.0,325.0,332.0
595827952.0,325.0,332.0
595829608.0,328.0,330.0
595831264.0,327.0,327.0
595832924.0,329.0,329.0
595834580.0,328.0,327.0
595836236.0,326.0,326.0
595837892.0,324.0,323.0
595839548.0,323.0,327.0
595841204.0,321.0,327.0
595842860.0,322.0,330.0
595844516.0,321.0,329.0
595846176.0,328.0,326.0
595847832.0,328.0,327.0
595849488.0,326.0,326.0
595851144.0,326.0,326.0
595852800.0,325.0,324.0
595854456.0,324.0,326.0
595856112.0,324.0,327.0
595857768.0,326.0,336.0
595859428.0,325.0,334.0
595861084.0,327.0,328.0
595862740.0,324.0,324.0
595864396.0,321.0,321.0
595866052.0,322.0,332.0
595867712.0,323.0,318.0
595869368.0,327.0,323.0
595871024.0,328.0,332.0
595872680.0,327.0,323.0
595874336.0,325.0,325.0
595875992.0,324.0,331.0
595877648.0,325.0,340.0
595879304.0,323.0,315.0
595880972.0,322.0,307.0
595882620.0,323.0,334.0
595884276.0,324.0,334.0
595885932.0,326.0,316.0
595887588.0,327.0,311.0
595889244.0,323.0,337.0
595890900.0,325.0,350.0
595892560.0,327.0,345.0
595894216.0,324.0,335.0
595895872.0,328.0,322.0
595897528.0,326.0,317.0
595899184.0,324.0,320.0
595900840.0,322.0,324.0
595902496.0,324.0,323.0
595904156.0,324.0,329.0
595905812.0,326.0,329.0
595907468.0,326.0,327.0
595909124.0,326.0,330.0
595910780.0,327.0,328.0
595912436.0,326.0,327.0
595914096.0,324.0,331.0
595915752.0,325.0,330.0
595917408.0,326.0,331.0
595919064.0,324.0,326.0
595920720.0,325.0,327.0
595922376.0,324.0,328.0
595924032.0,323.0,325.0
595925688.0,325.0,325.0
595927348.0,324.0,324.0
595929004.0,325.0,331.0
595930660.0,324.0,329.0
595932316.0,325.0,328.0
595933972.0,325.0,321.0
595935628.0,324.0,324.0
595937292.0,322.0,341.0
595938940.0,323.0,323.0
595940600.0,324.0,317.0
595942256.0,324.0,331.0
595943912.0,322.0,330.0
595945568.0,327.0,328.0
595947224.0,326.0,314.0
595948880.0,322.0,326.0
595950540.0,325.0,334.0
595952196.0,327.0,334.0
595953852.0,327.0,336.0
595955508.0,326.0,321.0
595957164.0,325.0,312.0
595958820.0,323.0,335.0
595960476.0,324.0,344.0
595962136.0,323.0,323.0
595963792.0,326.0,320.0
595965448.0,325.0,332.0
595967104.0,324.0,328.0
595968760.0,329.0,331.0
595970416.0,328.0,332.0
