timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
982088804.0,340.0,328.0
982090460.0,305.0,328.0
982092120.0,316.0,328.0
982093776.0,328.0,329.0
982095432.0,322.0,328.0
982097088.0,335.0,328.0
982098744.0,318.0,326.0
982100400.0,330.0,327.0
982102056.0,322.0,325.0
982103712.0,316.0,330.0
982105372.0,331.0,326.0
982107028.0,321.0,327.0
982108684.0,341.0,330.0
982110340.0,294.0,329.0
982111996.0,318.0,327.0
982113652.0,356.0,327.0
982115308.0,342.0,329.0
982116968.0,309.0,326.0
982118624.0,325.0,329.0
982120280.0,304.0,327.0
982121936.0,333.0,327.0
982123592.0,302.0,329.0
982125248.0,334.0,328.0
982126904.0,321.0,329.0
982128564.0,359.0,327.0
982130220.0,316.0,327.0
982131876.0,320.0,328.0
982133532.0,295.0,327.0
982135188.0,306.0,327.0
982136856.0,372.0,327.0
982138500.0,337.0,326.0
982140160.0,329.0,327.0
982141816.0,327.0,328.0
982143472.0,297.0,328.0
982145128.0,345.0,328.0
982146784.0,321.0,327.0
982148440.0,297.0,328.0
982150096.0,350.0,329.0
982151756.0,326.0,330.0
982153412.0,322.0,329.0
982155068.0,310.0,328.0
982156724.0,332.0,327.0
982158380.0,336.0,328.0
982160036.0,316.0,323.0
982161696.0,319.0,328.0
982163352.0,323.0,326.0
982165004.0,323.0,328.0
982166664.0,339.0,325.0
982168320.0,307.0,328.0
982169976.0,343.0,327.0
982171632.0,345.0,329.0
982173288.0,321.0,327.0
982174948.0,297.0,327.0
982176604.0,308.0,330.0
982178260.0,348.0,327.0
982179916.0,309.0,329.0
982181572.0,318.0,327.0
982183228.0,351.0,328.0
982184884.0,330.0,326.0
982186544.0,337.0,328.0
982188200.0,320.0,327.0
982189856.0,318.0,329.0
982191512.0,314.0,327.0
982193176.0,334.0,326.0
982194824.0,313.0,326.0
982196484.0,338.0,328.0
982198140.0,336.0,326.0
982199796.0,323.0,327.0
982201452.0,319.0,326.0
982203108.0,319.0,325.0
982204764.0,324.0,326.0
982206420.0,316.0,329.0
982208076.0,312.0,328.0
982209732.0,346.0,328.0
982211392.0,336.0,327.0
982213048.0,312.0,325.0
982214704.0,320.0,330.0
982216360.0,319.0,327.0
982218016.0,329.0,328.0
982219672.0,329.0,330.0
982221328.0,321.0,328.0
982222988.0,318.0,328.0
982224644.0,321.0,329.0
982226300.0,349.0,328.0
982227956.0,273.0,327.0
982229612.0,300.0,327.0
982231268.0,397.0,327.0
982232928.0,330.0,328.0
982234580.0,340.0,329.0
982236240.0,335.0,326.0
982237896.0,314.0,329.0
982239552.0,302.0,328.0
982241208.0,304.0,326.0
982242864.0,369.0,327.0
982244520.0,330.0,328.0
982246180.0,308.0,327.0
982247836.0,340.0,328.0
982249500.0,316.0,328.0
982251148.0,304.0,327.0
982252804.0,326.0,326.0
982254460.0,332.0,327.0
982256120.0,350.0,327.0
982257772.0,323.0,327.0
982259432.0,329.0,327.0
982261088.0,317.0,327.0
982262744.0,318.0,327.0
982264400.0,337.0,327.0
982266056.0,311.0,328.0
982267716.0,292.0,326.0
982269372.0,307.0,327.0
982271028.0,359.0,331.0
982272684.0,386.0,328.0
982274340.0,308.0,325.0
982275996.0,324.0,327.0
982277652.0,324.0,327.0
982279308.0,326.0,328.0
982280964.0,306.0,329.0
982282624.0,313.0,326.0
982284280.0,318.0,328.0
982285936.0,324.0,327.0
982287592.0,352.0,327.0
982289248.0,325.0,328.0
982290904.0,327.0,329.0
982292560.0,304.0,325.0
982294216.0,293.0,326.0
982295876.0,325.0,326.0
982297532.0,348.0,328.0
982299188.0,340.0,329.0
982300844.0,338.0,327.0
982302500.0,319.0,326.0
982304156.0,339.0,329.0
982305820.0,331.0,328.0
