timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
893279528.0,379.0,330.0
893281184.0,334.0,330.0
893282844.0,307.0,329.0
893284500.0,324.0,327.0
893286156.0,328.0,326.0
893287812.0,326.0,327.0
893289468.0,319.0,327.0
893291128.0,310.0,330.0
893292784.0,278.0,328.0
893294440.0,369.0,327.0
893296096.0,353.0,329.0
893297752.0,306.0,328.0
893299408.0,308.0,326.0
893301064.0,303.0,328.0
893302724.0,350.0,331.0
893304380.0,344.0,326.0
893306036.0,341.0,323.0
893307692.0,298.0,325.0
893309348.0,339.0,327.0
893311004.0,312.0,328.0
893312660.0,347.0,328.0
893314320.0,347.0,332.0
893315976.0,323.0,329.0
893317632.0,320.0,326.0
893319288.0,284.0,329.0
893320944.0,324.0,326.0
893322600.0,316.0,324.0
893324260.0,328.0,328.0
893325912.0,325.0,326.0
893327568.0,313.0,328.0
893329228.0,322.0,328.0
893330884.0,378.0,328.0
893332540.0,295.0,327.0
893334196.0,331.0,325.0
893335852.0,347.0,329.0
893337512.0,341.0,326.0
893339164.0,308.0,325.0
893340824.0,294.0,329.0
893342480.0,329.0,329.0
893344136.0,329.0,327.0
893345800.0,306.0,325.0
893347448.0,301.0,325.0
893349104.0,343.0,325.0
893350764.0,338.0,328.0
893352420.0,311.0,326.0
893354076.0,345.0,328.0
893355732.0,307.0,327.0
893357388.0,303.0,328.0
893359044.0,349.0,328.0
893360704.0,343.0,328.0
893362360.0,315.0,327.0
893364016.0,298.0,328.0
893365672.0,331.0,325.0
893367328.0,348.0,324.0
893368984.0,322.0,327.0
893370640.0,253.0,329.0
893372296.0,315.0,328.0
893373956.0,386.0,328.0
893375612.0,337.0,331.0
893377268.0,375.0,329.0
893378924.0,347.0,327.0
893380580.0,317.0,326.0
893382236.0,276.0,326.0
893383892.0,314.0,328.0
893385552.0,340.0,328.0
893387208.0,310.0,330.0
893388864.0,316.0,325.0
893390520.0,316.0,326.0
893392176.0,329.0,330.0
893393832.0,346.0,328.0
893395488.0,333.0,328.0
893397148.0,352.0,326.0
893398804.0,299.0,327.0
893400460.0,327.0,329.0
893402124.0,325.0,326.0
893403772.0,325.0,328.0
893405428.0,318.0,327.0
893407084.0,298.0,325.0
893408744.0,331.0,325.0
893410400.0,347.0,327.0
893412056.0,294.0,328.0
893413712.0,342.0,326.0
893415368.0,347.0,329.0
893417024.0,330.0,328.0
893418680.0,325.0,327.0
893420340.0,312.0,326.0
893421996.0,324.0,325.0
893423652.0,279.0,327.0
893425308.0,324.0,327.0
893426964.0,379.0,327.0
893428620.0,313.0,328.0
893430276.0,323.0,326.0
893431932.0,322.0,328.0
893433592.0,355.0,330.0
893435248.0,310.0,325.0
893436904.0,339.0,330.0
893438560.0,320.0,327.0
893440216.0,336.0,327.0
893441872.0,310.0,328.0
893443528.0,297.0,327.0
893445188.0,353.0,330.0
893446844.0,300.0,328.0
893448500.0,359.0,327.0
893450156.0,337.0,327.0
893451812.0,293.0,328.0
893453468.0,363.0,327.0
893455128.0,330.0,327.0
893456784.0,291.0,326.0
893458448.0,337.0,326.0
893460096.0,313.0,329.0
893461752.0,388.0,331.0
893463408.0,319.0,327.0
893465064.0,315.0,323.0
893466724.0,313.0,325.0
893468380.0,314.0,326.0
893470036.0,321.0,326.0
893471692.0,328.0,326.0
893473348.0,317.0,328.0
893475004.0,315.0,330.0
893476660.0,324.0,330.0
893478320.0,315.0,328.0
893479976.0,316.0,326.0
893481632.0,336.0,329.0
893483288.0,330.0,326.0
893484944.0,331.0,330.0
893486600.0,325.0,327.0
893488256.0,338.0,327.0
893489916.0,333.0,326.0
893491572.0,347.0,330.0
893493228.0,337.0,330.0
893494884.0,324.0,324.0
893496540.0,294.0,326.0
893498196.0,284.0,327.0
893499852.0,351.0,328.0
893501508.0,355.0,331.0
893503168.0,353.0,329.0
893504824.0,310.0,327.0
893506480.0,311.0,328.0
893508136.0,335.0,326.0
893509792.0,330.0,329.0
893511448.0,317.0,326.0
893513104.0,314.0,327.0
893514772.0,313.0,325.0
893516420.0,342.0,326.0
893518076.0,333.0,327.0
893519732.0,291.0,329.0
893521388.0,323.0,328.0
893523044.0,331.0,330.0
893524700.0,320.0,326.0
893526356.0,337.0,326.0
893528016.0,328.0,325.0
893529672.0,336.0,328.0
893531328.0,335.0,328.0
893532984.0,330.0,328.0
893534640.0,297.0,327.0
893536296.0,302.0,327.0
893537956.0,320.0,326.0
893539612.0,312.0,326.0
893541268.0,359.0,327.0
893542924.0,300.0,328.0
893544580.0,325.0,326.0
893546236.0,359.0,327.0
893547892.0,324.0,328.0
893549552.0,336.0,328.0
893551208.0,316.0,325.0
893552864.0,317.0,327.0
893554520.0,279.0,325.0
893556176.0,311.0,327.0
893557832.0,348.0,330.0
893559488.0,351.0,325.0
893561148.0,358.0,329.0
893562804.0,343.0,330.0
893564460.0,303.0,327.0
893566116.0,300.0,328.0
893567772.0,320.0,324.0
893569428.0,311.0,329.0
893571092.0,336.0,328.0
893572740.0,326.0,326.0
893574400.0,288.0,328.0
893576056.0,377.0,327.0
893577712.0,334.0,326.0
893579368.0,308.0,328.0
893581024.0,329.0,329.0
893582680.0,314.0,327.0
893584340.0,318.0,326.0
893585996.0,351.0,331.0
893587652.0,268.0,323.0
893589308.0,253.0,325.0
893590964.0,399.0,327.0
893592620.0,385.0,330.0
893594276.0,313.0,328.0
893595932.0,298.0,327.0
893597588.0,354.0,331.0
893599248.0,350.0,326.0
893600904.0,264.0,326.0
893602560.0,326.0,329.0
893604216.0,316.0,327.0
893605872.0,322.0,328.0
893607528.0,348.0,326.0
893609188.0,305.0,328.0
893610844.0,384.0,330.0
893612500.0,302.0,327.0
893614156.0,299.0,323.0
893615812.0,317.0,328.0
893617468.0,312.0,326.0
893619128.0,316.0,328.0
893620780.0,314.0,327.0
893622440.0,348.0,330.0
893624096.0,324.0,327.0
893625752.0,304.0,326.0
893627416.0,346.0,329.0
893629064.0,349.0,328.0
893630720.0,309.0,326.0
893632376.0,302.0,325.0
893634036.0,357.0,324.0
893635692.0,303.0,327.0
893637348.0,357.0,328.0
893639004.0,378.0,327.0
893640660.0,299.0,330.0
893642316.0,266.0,327.0
893643972.0,354.0,329.0
893645632.0,316.0,326.0
893647288.0,324.0,328.0
893648944.0,317.0,325.0
893650600.0,311.0,324.0
893652256.0,290.0,328.0
893653912.0,356.0,330.0
893655572.0,363.0,328.0
893657228.0,357.0,330.0
893658884.0,327.0,326.0
893660540.0,337.0,325.0
893662196.0,292.0,331.0
893663852.0,325.0,326.0
893665508.0,322.0,326.0
893667164.0,359.0,327.0
893668824.0,310.0,328.0
893670480.0,277.0,327.0
893672136.0,323.0,328.0
893673792.0,329.0,325.0
893675448.0,316.0,329.0
893677104.0,371.0,327.0
893678760.0,327.0,329.0
893680420.0,326.0,330.0
893682076.0,314.0,328.0
893683740.0,318.0,324.0
893685388.0,299.0,328.0
893687044.0,292.0,326.0
893688700.0,343.0,326.0
893690360.0,337.0,330.0
893692012.0,342.0,328.0
893693672.0,350.0,327.0
893695328.0,339.0,326.0
893696984.0,325.0,327.0
893698640.0,310.0,326.0
893700296.0,301.0,329.0
893701956.0,377.0,332.0
893703612.0,335.0,326.0
893705268.0,280.0,325.0
893706924.0,328.0,327.0
893708580.0,326.0,329.0
893710236.0,325.0,326.0
893711892.0,326.0,326.0
893713552.0,340.0,326.0
893715208.0,322.0,326.0
893716864.0,336.0,327.0
893718520.0,319.0,326.0
893720176.0,311.0,327.0
893721832.0,298.0,327.0
893723488.0,341.0,328.0
893725144.0,304.0,327.0
893726804.0,320.0,328.0
893728460.0,331.0,326.0
893730116.0,354.0,328.0
893731772.0,316.0,327.0
893733428.0,345.0,329.0
893735084.0,320.0,331.0
893736744.0,303.0,327.0
893738396.0,288.0,326.0
893740060.0,326.0,329.0
893741712.0,360.0,327.0
893743368.0,328.0,324.0
893745024.0,312.0,326.0
893746680.0,296.0,326.0
893748336.0,358.0,329.0
893749996.0,333.0,329.0
893751652.0,320.0,328.0
893753308.0,309.0,328.0
893754964.0,336.0,327.0
893756620.0,287.0,326.0
893758276.0,295.0,326.0
893759936.0,367.0,325.0
893761592.0,327.0,329.0
893763244.0,303.0,327.0
893764904.0,347.0,327.0
893766560.0,288.0,327.0
893768216.0,372.0,329.0
893769872.0,351.0,330.0
893771528.0,306.0,329.0
893773184.0,295.0,324.0
893774844.0,300.0,324.0
893776500.0,332.0,327.0
893778156.0,345.0,325.0
893779812.0,307.0,326.0
893781468.0,342.0,327.0
893783124.0,339.0,328.0
893784784.0,328.0,330.0
893786440.0,309.0,327.0
893788096.0,312.0,325.0
893789752.0,266.0,326.0
893791408.0,410.0,330.0
893793064.0,362.0,329.0
893794720.0,298.0,326.0
893796380.0,321.0,330.0
893798036.0,304.0,329.0
893799692.0,306.0,326.0
893801348.0,315.0,329.0
893803004.0,352.0,327.0
893804660.0,339.0,328.0
893806316.0,293.0,326.0
893807976.0,352.0,327.0
893809632.0,320.0,328.0
893811288.0,330.0,327.0
893812944.0,332.0,327.0
893814600.0,351.0,327.0
893816256.0,337.0,327.0
893817912.0,319.0,328.0
893819568.0,260.0,326.0
893821224.0,333.0,327.0
893822884.0,342.0,328.0
893824540.0,384.0,328.0
893826196.0,323.0,327.0
893827852.0,292.0,328.0
893829508.0,305.0,327.0
893831164.0,309.0,328.0
893832820.0,341.0,327.0
893834480.0,317.0,326.0
893836136.0,305.0,326.0
893837792.0,363.0,325.0
893839448.0,320.0,327.0
893841104.0,364.0,327.0
893842760.0,295.0,325.0
893844420.0,286.0,324.0
893846076.0,304.0,326.0
893847732.0,311.0,331.0
893849388.0,352.0,334.0
893851044.0,369.0,327.0
893852700.0,358.0,325.0
893854356.0,291.0,326.0
893856016.0,321.0,326.0
893857672.0,353.0,330.0
893859328.0,355.0,329.0
893860984.0,302.0,329.0
893862640.0,313.0,329.0
893864296.0,314.0,326.0
893865952.0,254.0,326.0
893867608.0,339.0,328.0
893869268.0,341.0,324.0
893870924.0,358.0,328.0
893872580.0,331.0,328.0
893874236.0,325.0,327.0
893875892.0,318.0,327.0
893877548.0,315.0,326.0
893879204.0,292.0,327.0
893880864.0,303.0,329.0
893882520.0,370.0,329.0
893884176.0,341.0,327.0
893885832.0,338.0,327.0
893887496.0,312.0,327.0
893889144.0,318.0,324.0
893890800.0,329.0,325.0
893892460.0,290.0,327.0
893894116.0,318.0,330.0
893895772.0,373.0,326.0
893897428.0,302.0,322.0
893899084.0,320.0,327.0
893900740.0,319.0,325.0
893902396.0,329.0,329.0
893904056.0,338.0,330.0
893905712.0,301.0,327.0
893907368.0,321.0,327.0
893909024.0,341.0,328.0
893910680.0,320.0,328.0
