timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
407245576.0,323.0,327.0
407247232.0,325.0,328.0
407248888.0,324.0,328.0
407250544.0,327.0,328.0
407252200.0,329.0,329.0
407253860.0,329.0,328.0
407255516.0,328.0,328.0
407257172.0,327.0,327.0
407258828.0,325.0,325.0
407260484.0,322.0,327.0
407262140.0,321.0,326.0
407263796.0,320.0,327.0
407265452.0,323.0,327.0
407267112.0,323.0,328.0
407268768.0,324.0,328.0
407270428.0,328.0,328.0
407272080.0,328.0,327.0
407273736.0,328.0,327.0
407275392.0,329.0,328.0
407277048.0,330.0,327.0
407278704.0,326.0,327.0
407280364.0,322.0,327.0
407282020.0,319.0,329.0
407283676.0,319.0,329.0
407285332.0,320.0,327.0
407286988.0,323.0,328.0
407288648.0,324.0,328.0
407290304.0,329.0,328.0
407291960.0,329.0,328.0
407293616.0,329.0,329.0
407295272.0,327.0,328.0
407296928.0,326.0,328.0
407298584.0,323.0,329.0
407300240.0,325.0,326.0
407301896.0,322.0,326.0
407303552.0,323.0,327.0
407305212.0,323.0,327.0
407306868.0,324.0,327.0
407308524.0,324.0,327.0
407310180.0,325.0,329.0
407311836.0,328.0,328.0
407313496.0,329.0,328.0
407315152.0,328.0,327.0
407316808.0,327.0,327.0
407318464.0,325.0,327.0
407320120.0,324.0,328.0
407321776.0,321.0,326.0
407323432.0,319.0,326.0
407325092.0,323.0,327.0
407326748.0,323.0,327.0
407328404.0,325.0,327.0
407330060.0,326.0,328.0
407331716.0,328.0,328.0
407333372.0,329.0,327.0
407335028.0,329.0,328.0
407336684.0,327.0,327.0
407338344.0,325.0,327.0
407340000.0,323.0,326.0
407341656.0,324.0,327.0
407343312.0,322.0,327.0
407344968.0,322.0,327.0
407346624.0,322.0,328.0
407348280.0,325.0,328.0
407349940.0,326.0,329.0
407351596.0,328.0,328.0
407353252.0,328.0,328.0
407354908.0,329.0,327.0
407356564.0,328.0,327.0
407358220.0,325.0,327.0
407359876.0,323.0,326.0
407361536.0,321.0,327.0
407363192.0,322.0,326.0
407364848.0,320.0,326.0
407366504.0,323.0,326.0
407368160.0,323.0,327.0
407369816.0,327.0,328.0
407371476.0,327.0,329.0
407373132.0,329.0,327.0
407374788.0,328.0,328.0
407376444.0,328.0,327.0
407378100.0,325.0,326.0
407379756.0,323.0,327.0
407381412.0,322.0,326.0
407383072.0,321.0,325.0
407384724.0,321.0,326.0
407386384.0,323.0,327.0
407388040.0,325.0,327.0
407389696.0,327.0,329.0
407391352.0,329.0,328.0
407393008.0,328.0,327.0
407394664.0,329.0,330.0
407396324.0,326.0,329.0
407397980.0,325.0,326.0
407399636.0,325.0,327.0
407401292.0,324.0,328.0
407402948.0,324.0,328.0
407404604.0,321.0,326.0
407406260.0,323.0,327.0
407407916.0,325.0,330.0
407409576.0,325.0,328.0
407411232.0,327.0,328.0
407412888.0,329.0,330.0
407414544.0,328.0,328.0
407416200.0,329.0,326.0
407417864.0,327.0,327.0
407419512.0,324.0,327.0
407421172.0,322.0,326.0
407422828.0,320.0,325.0
407424484.0,321.0,325.0
407426140.0,321.0,326.0
407427796.0,323.0,326.0
407429452.0,325.0,328.0
407431112.0,327.0,329.0
407432768.0,329.0,328.0
407434424.0,329.0,327.0
407436080.0,327.0,329.0
407437736.0,326.0,326.0
407439392.0,325.0,325.0
407441052.0,322.0,326.0
407442704.0,323.0,327.0
407444364.0,321.0,327.0
407446020.0,323.0,327.0
407447676.0,325.0,327.0
407449332.0,325.0,329.0
407450988.0,328.0,328.0
407452644.0,328.0,329.0
407454300.0,330.0,328.0
407455960.0,327.0,329.0
407457616.0,326.0,327.0
407459272.0,325.0,327.0
407460928.0,324.0,327.0
407462584.0,323.0,326.0
407464244.0,322.0,327.0
407465896.0,323.0,328.0
407467556.0,324.0,327.0
407469212.0,325.0,328.0
407470868.0,326.0,329.0
407472524.0,328.0,328.0
407474188.0,329.0,328.0
407475836.0,329.0,328.0
407477496.0,326.0,326.0
407479152.0,325.0,326.0
407480808.0,324.0,327.0
407482464.0,321.0,326.0
407484120.0,319.0,325.0
407485776.0,321.0,328.0
407487432.0,323.0,327.0
407489088.0,325.0,328.0
