timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
1291655084.0,328.0,326.0
1291656832.0,271.0,328.0
1291658572.0,322.0,327.0
1291660316.0,374.0,328.0
1291662060.0,334.0,325.0
1291663804.0,306.0,327.0
1291665548.0,278.0,328.0
1291667292.0,325.0,327.0
1291669036.0,345.0,328.0
1291670780.0,348.0,328.0
1291672524.0,309.0,329.0
1291674268.0,336.0,326.0
1291676012.0,331.0,326.0
1291677756.0,329.0,328.0
1291679500.0,373.0,329.0
1291681244.0,314.0,327.0
1291682988.0,249.0,326.0
1291684728.0,316.0,324.0
1291686476.0,335.0,328.0
1291688216.0,346.0,330.0
1291689960.0,318.0,330.0
1291691704.0,343.0,327.0
1291693448.0,323.0,327.0
1291695192.0,321.0,328.0
1291696936.0,348.0,329.0
1291698680.0,361.0,326.0
1291700424.0,278.0,326.0
1291702168.0,314.0,328.0
1291703912.0,318.0,327.0
1291705656.0,290.0,328.0
1291707408.0,338.0,328.0
1291709144.0,346.0,327.0
1291710888.0,308.0,327.0
1291712628.0,314.0,328.0
1291714372.0,340.0,327.0
1291716116.0,335.0,328.0
1291717860.0,338.0,326.0
1291719604.0,357.0,328.0
1291721348.0,354.0,327.0
1291723092.0,314.0,328.0
1291724836.0,250.0,328.0
1291726580.0,305.0,329.0
1291728324.0,346.0,329.0
1291730068.0,297.0,326.0
1291731812.0,334.0,326.0
1291733556.0,341.0,328.0
1291735300.0,351.0,328.0
1291737044.0,320.0,329.0
1291738788.0,323.0,330.0
1291740532.0,346.0,326.0
1291742276.0,310.0,325.0
1291744016.0,286.0,327.0
1291745760.0,322.0,327.0
1291747504.0,355.0,328.0
1291749248.0,338.0,328.0
1291750992.0,333.0,328.0
1291752736.0,324.0,328.0
1291754480.0,328.0,327.0
1291756224.0,325.0,329.0
1291757968.0,332.0,328.0
1291759712.0,306.0,328.0
1291761456.0,319.0,329.0
1291763200.0,347.0,328.0
1291764944.0,345.0,328.0
1291766688.0,297.0,328.0
1291768432.0,332.0,327.0
1291770176.0,272.0,326.0
1291771928.0,326.0,327.0
1291773660.0,330.0,328.0
1291775404.0,346.0,328.0
1291777148.0,350.0,328.0
1291778892.0,306.0,328.0
1291780636.0,381.0,328.0
1291782380.0,366.0,328.0
1291784124.0,247.0,326.0
1291785868.0,271.0,327.0
1291787612.0,316.0,329.0
1291789356.0,330.0,326.0
1291791096.0,340.0,327.0
1291792844.0,348.0,327.0
1291794588.0,337.0,329.0
1291796328.0,317.0,328.0
1291798076.0,336.0,327.0
1291799816.0,290.0,329.0
1291801560.0,320.0,329.0
1291803304.0,336.0,328.0
1291805048.0,342.0,328.0
1291806792.0,321.0,327.0
1291808536.0,325.0,328.0
1291810280.0,325.0,327.0
1291812024.0,336.0,327.0
1291813768.0,329.0,328.0
1291815512.0,343.0,330.0
1291817256.0,341.0,327.0
1291819000.0,318.0,328.0
1291820744.0,295.0,327.0
1291822484.0,289.0,328.0
1291824228.0,327.0,328.0
1291825972.0,352.0,327.0
1291827716.0,325.0,325.0
1291829460.0,285.0,328.0
1291831204.0,348.0,328.0
1291832948.0,337.0,327.0
1291834692.0,327.0,327.0
1291836444.0,333.0,327.0
1291838180.0,294.0,328.0
1291839924.0,375.0,325.0
1291841668.0,315.0,327.0
1291843408.0,262.0,328.0
1291845156.0,325.0,329.0
1291846900.0,336.0,326.0
1291848644.0,313.0,327.0
1291850388.0,304.0,326.0
1291852132.0,338.0,328.0
1291853872.0,328.0,327.0
1291855616.0,353.0,328.0
1291857360.0,317.0,328.0
1291859104.0,321.0,327.0
1291860848.0,327.0,327.0
1291862592.0,347.0,329.0
1291864336.0,332.0,329.0
1291866080.0,297.0,329.0
1291867824.0,342.0,328.0
1291869568.0,332.0,328.0
1291871312.0,286.0,328.0
1291873056.0,314.0,327.0
1291874800.0,336.0,329.0
1291876544.0,362.0,330.0
1291878288.0,353.0,328.0
1291880032.0,288.0,328.0
1291881776.0,311.0,328.0
1291883516.0,332.0,326.0
1291885260.0,328.0,326.0
1291887004.0,315.0,328.0
1291888748.0,325.0,327.0
1291890492.0,349.0,327.0
1291892236.0,312.0,327.0
1291893980.0,262.0,329.0
1291895724.0,320.0,328.0
1291897468.0,346.0,327.0
1291899212.0,329.0,327.0
1291900956.0,322.0,327.0
1291902700.0,327.0,327.0
1291904440.0,327.0,326.0
1291906188.0,321.0,326.0
1291907928.0,349.0,327.0
1291909676.0,349.0,328.0
1291911416.0,283.0,329.0
1291913160.0,325.0,328.0
1291914904.0,338.0,329.0
1291916648.0,333.0,328.0
1291918392.0,332.0,326.0
1291920136.0,342.0,329.0
1291921880.0,322.0,329.0
1291923624.0,299.0,327.0
1291925368.0,294.0,328.0
1291927112.0,339.0,327.0
1291928856.0,356.0,327.0
1291930600.0,283.0,327.0
1291932344.0,300.0,329.0
1291934088.0,353.0,328.0
1291935832.0,321.0,328.0
1291937576.0,319.0,328.0
1291939316.0,368.0,327.0
1291941060.0,319.0,326.0
1291942804.0,301.0,328.0
1291944548.0,363.0,326.0
1291946292.0,302.0,326.0
1291948044.0,289.0,328.0
1291949780.0,315.0,328.0
1291951524.0,338.0,327.0
1291953268.0,334.0,329.0
1291955012.0,341.0,328.0
1291956756.0,346.0,328.0
1291958500.0,338.0,326.0
1291960244.0,315.0,329.0
1291961988.0,310.0,328.0
1291963728.0,296.0,328.0
1291965472.0,316.0,327.0
1291967216.0,340.0,328.0
1291968960.0,306.0,328.0
1291970704.0,325.0,328.0
1291972448.0,321.0,328.0
1291974192.0,369.0,328.0
1291975936.0,341.0,328.0
1291977680.0,296.0,329.0
1291979424.0,327.0,327.0
1291981168.0,310.0,328.0
1291982912.0,326.0,327.0
1291984652.0,350.0,326.0
1291986400.0,330.0,328.0
1291988144.0,284.0,329.0
1291989888.0,330.0,327.0
1291991632.0,344.0,326.0
1291993372.0,342.0,327.0
1291995116.0,317.0,329.0
1291996860.0,298.0,328.0
1291998604.0,316.0,328.0
1292000348.0,340.0,328.0
1292002092.0,345.0,329.0
1292003836.0,304.0,327.0
1292005580.0,292.0,325.0
1292007324.0,336.0,328.0
1292009068.0,352.0,326.0
1292010812.0,318.0,328.0
1292012564.0,305.0,328.0
1292014300.0,333.0,329.0
1292016044.0,347.0,328.0
1292017788.0,335.0,329.0
1292019528.0,341.0,328.0
1292021276.0,327.0,326.0
1292023016.0,294.0,326.0
1292024760.0,328.0,328.0
1292026504.0,301.0,328.0
1292028248.0,311.0,327.0
1292029992.0,334.0,330.0
1292031736.0,343.0,327.0
1292033480.0,342.0,329.0
1292035224.0,318.0,328.0
1292036968.0,334.0,327.0
1292038712.0,330.0,326.0
1292040456.0,320.0,326.0
1292042200.0,323.0,328.0
1292043944.0,324.0,327.0
1292045688.0,326.0,327.0
1292047428.0,339.0,328.0
1292049172.0,316.0,328.0
1292050916.0,298.0,328.0
1292052660.0,322.0,328.0
1292054404.0,333.0,328.0
1292056148.0,333.0,329.0
1292057892.0,323.0,329.0
1292059636.0,324.0,328.0
1292061380.0,344.0,328.0
1292063124.0,390.0,327.0
1292064868.0,299.0,325.0
1292066612.0,259.0,327.0
