timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
381522472.0,325.0,328.0
381524128.0,326.0,327.0
381525784.0,326.0,326.0
381527440.0,328.0,329.0
381529108.0,328.0,328.0
381530756.0,327.0,327.0
381532412.0,327.0,327.0
381534068.0,324.0,327.0
381535724.0,323.0,326.0
381537384.0,322.0,326.0
381539036.0,322.0,328.0
381540696.0,322.0,327.0
381542352.0,323.0,328.0
381544008.0,326.0,327.0
381545664.0,327.0,327.0
381547320.0,327.0,328.0
381548976.0,327.0,328.0
381550636.0,329.0,329.0
381552292.0,327.0,327.0
381553948.0,323.0,327.0
381555604.0,323.0,326.0
381557260.0,320.0,327.0
381558916.0,321.0,327.0
381560572.0,323.0,328.0
381562228.0,323.0,329.0
381563888.0,326.0,329.0
381565544.0,327.0,329.0
381567200.0,327.0,328.0
381568856.0,329.0,328.0
381570512.0,328.0,328.0
381572168.0,326.0,326.0
381573828.0,325.0,327.0
381575484.0,323.0,326.0
381577140.0,324.0,328.0
381578796.0,323.0,327.0
381580452.0,322.0,326.0
381582108.0,322.0,327.0
381583764.0,325.0,327.0
381585428.0,326.0,327.0
381587076.0,329.0,328.0
381588736.0,327.0,328.0
381590392.0,329.0,328.0
381592048.0,327.0,328.0
381593704.0,325.0,326.0
381595360.0,324.0,327.0
381597016.0,322.0,326.0
381598676.0,320.0,326.0
381600332.0,323.0,326.0
381601988.0,323.0,328.0
381603644.0,325.0,326.0
381605300.0,326.0,328.0
381606956.0,328.0,329.0
381608612.0,329.0,328.0
381610272.0,327.0,328.0
381611928.0,326.0,327.0
381613584.0,325.0,328.0
381615240.0,324.0,326.0
381616896.0,323.0,327.0
381618552.0,323.0,326.0
381620208.0,321.0,327.0
381621864.0,323.0,326.0
381623524.0,325.0,327.0
381625180.0,324.0,328.0
381626836.0,328.0,327.0
381628492.0,329.0,328.0
381630148.0,329.0,328.0
381631804.0,328.0,328.0
381633464.0,325.0,327.0
381635120.0,324.0,326.0
381636776.0,322.0,325.0
381638432.0,321.0,326.0
381640088.0,322.0,326.0
381641752.0,320.0,326.0
381643400.0,323.0,327.0
381645060.0,325.0,326.0
381646716.0,325.0,326.0
381648372.0,328.0,328.0
381650028.0,328.0,328.0
381651684.0,327.0,327.0
381653340.0,325.0,326.0
381655000.0,325.0,327.0
381656656.0,323.0,326.0
381658312.0,320.0,326.0
381659968.0,321.0,327.0
381661624.0,323.0,327.0
381663280.0,324.0,326.0
381664936.0,326.0,328.0
381666592.0,327.0,328.0
381668248.0,327.0,328.0
381669908.0,329.0,327.0
381671564.0,327.0,327.0
381673220.0,325.0,326.0
381674876.0,324.0,327.0
381676532.0,323.0,328.0
381678188.0,322.0,326.0
381679844.0,322.0,328.0
381681504.0,324.0,327.0
381683160.0,325.0,329.0
381684816.0,327.0,328.0
381686472.0,329.0,328.0
381688128.0,329.0,329.0
381689788.0,327.0,327.0
381691444.0,328.0,328.0
381693100.0,326.0,327.0
381694756.0,325.0,326.0
381696412.0,323.0,327.0
381698076.0,321.0,326.0
381699724.0,321.0,328.0
381701380.0,322.0,326.0
381703040.0,324.0,327.0
381704696.0,326.0,328.0
381706352.0,326.0,329.0
381708008.0,328.0,327.0
381709664.0,329.0,329.0
381711320.0,329.0,328.0
381712976.0,326.0,327.0
381714636.0,323.0,326.0
381716292.0,323.0,327.0
381717948.0,322.0,325.0
381719604.0,321.0,326.0
381721260.0,323.0,328.0
381722916.0,324.0,329.0
381724572.0,325.0,328.0
381726228.0,327.0,326.0
381727884.0,329.0,329.0
381729544.0,330.0,330.0
381731200.0,327.0,327.0
381732856.0,326.0,327.0
381734512.0,324.0,328.0
381736168.0,323.0,326.0
381737824.0,322.0,326.0
381739480.0,322.0,327.0
381741140.0,323.0,329.0
381742796.0,324.0,328.0
381744452.0,325.0,328.0
381746108.0,326.0,328.0
381747764.0,327.0,328.0
381749420.0,330.0,329.0
381751080.0,328.0,329.0
381752736.0,327.0,326.0
381754396.0,326.0,327.0
381756048.0,324.0,325.0
381757704.0,321.0,326.0
381759360.0,321.0,325.0
381761016.0,321.0,327.0
381762676.0,322.0,325.0
381764328.0,324.0,328.0
381765988.0,325.0,326.0
381767644.0,328.0,327.0
381769300.0,328.0,328.0
381770956.0,328.0,327.0
381772612.0,326.0,326.0
381774272.0,324.0,327.0
381775924.0,324.0,326.0
381777584.0,323.0,326.0
381779240.0,323.0,327.0
381780896.0,323.0,329.0
381782552.0,323.0,327.0
381784212.0,326.0,328.0
381785864.0,325.0,328.0
381787520.0,329.0,328.0
381789180.0,329.0,327.0
381790836.0,328.0,327.0
381792492.0,328.0,327.0
381794148.0,326.0,326.0
381795804.0,323.0,326.0
381797460.0,322.0,326.0
381799120.0,323.0,328.0
381800776.0,323.0,328.0
381802432.0,322.0,327.0
381804088.0,326.0,328.0
381805744.0,326.0,328.0
381807400.0,327.0,329.0
381809056.0,327.0,328.0
381810716.0,329.0,328.0
381812372.0,327.0,327.0
381814028.0,325.0,327.0
381815684.0,321.0,326.0
381817340.0,322.0,325.0
381818996.0,320.0,325.0
381820656.0,322.0,326.0
381822312.0,322.0,327.0
381823968.0,325.0,327.0
381825624.0,326.0,328.0
381827280.0,328.0,328.0
381828936.0,328.0,327.0
381830592.0,330.0,327.0
381832248.0,328.0,327.0
381833908.0,326.0,325.0
381835560.0,323.0,325.0
381837220.0,324.0,328.0
381838876.0,323.0,328.0
381840532.0,322.0,327.0
381842188.0,321.0,327.0
381843844.0,324.0,328.0
381845504.0,325.0,327.0
381847160.0,327.0,328.0
381848816.0,327.0,327.0
381850472.0,328.0,328.0
381852128.0,328.0,327.0
381853784.0,326.0,326.0
381855440.0,323.0,328.0
381857096.0,324.0,327.0
381858756.0,322.0,327.0
381860412.0,321.0,328.0
381862068.0,322.0,326.0
381863724.0,324.0,329.0
381865380.0,324.0,328.0
381867036.0,326.0,328.0
