timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
1220290372.0,314.0,330.0
1220292116.0,318.0,328.0
1220293860.0,330.0,327.0
1220295604.0,324.0,329.0
1220297348.0,316.0,326.0
1220299092.0,322.0,328.0
1220300836.0,330.0,328.0
1220302580.0,325.0,328.0
1220304324.0,304.0,328.0
1220306068.0,298.0,328.0
1220307812.0,337.0,328.0
1220309556.0,377.0,328.0
1220311300.0,308.0,329.0
1220313044.0,316.0,329.0
1220314788.0,351.0,326.0
1220316528.0,330.0,327.0
1220318272.0,330.0,328.0
1220320016.0,307.0,326.0
1220321760.0,338.0,328.0
1220323504.0,324.0,328.0
1220325248.0,326.0,330.0
1220326992.0,332.0,329.0
1220328736.0,315.0,326.0
1220330480.0,314.0,326.0
1220332224.0,322.0,326.0
1220333968.0,296.0,328.0
1220335712.0,328.0,327.0
1220337452.0,328.0,329.0
1220339200.0,355.0,329.0
1220340944.0,319.0,327.0
1220342688.0,324.0,328.0
1220344432.0,322.0,329.0
1220346172.0,321.0,330.0
1220347924.0,324.0,329.0
1220349660.0,304.0,327.0
1220351404.0,331.0,325.0
1220353148.0,327.0,328.0
1220354892.0,320.0,326.0
1220356636.0,323.0,327.0
1220358380.0,316.0,326.0
1220360124.0,331.0,326.0
1220361868.0,335.0,326.0
1220363608.0,330.0,328.0
1220365356.0,322.0,328.0
1220367096.0,308.0,329.0
1220368844.0,327.0,327.0
1220370588.0,328.0,326.0
1220372328.0,301.0,327.0
1220374076.0,349.0,329.0
1220375816.0,339.0,329.0
1220377560.0,330.0,328.0
1220379304.0,322.0,328.0
1220381048.0,316.0,328.0
1220382792.0,326.0,326.0
1220384536.0,324.0,326.0
1220386280.0,339.0,329.0
1220388024.0,301.0,328.0
1220389768.0,312.0,329.0
1220391512.0,340.0,328.0
1220393256.0,326.0,329.0
1220395000.0,315.0,326.0
1220396744.0,313.0,327.0
1220398484.0,334.0,326.0
1220400228.0,347.0,328.0
1220401972.0,332.0,328.0
1220403716.0,327.0,329.0
1220405460.0,323.0,329.0
1220407204.0,315.0,327.0
1220408948.0,309.0,327.0
1220410692.0,309.0,325.0
1220412444.0,333.0,327.0
1220414180.0,322.0,327.0
1220415924.0,313.0,327.0
1220417668.0,348.0,328.0
1220419412.0,339.0,329.0
1220421156.0,321.0,327.0
1220422900.0,337.0,328.0
1220424644.0,329.0,328.0
1220426388.0,313.0,326.0
1220428128.0,316.0,327.0
1220429872.0,333.0,328.0
1220431616.0,320.0,327.0
1220433360.0,313.0,327.0
1220435104.0,342.0,328.0
1220436848.0,322.0,328.0
1220438592.0,322.0,329.0
1220440336.0,328.0,328.0
1220442080.0,323.0,328.0
1220443824.0,306.0,326.0
1220445568.0,315.0,329.0
1220447312.0,329.0,328.0
1220449056.0,334.0,327.0
1220450800.0,323.0,328.0
1220452544.0,322.0,328.0
1220454288.0,307.0,328.0
1220456032.0,336.0,327.0
1220457772.0,332.0,328.0
1220459516.0,335.0,330.0
1220461260.0,330.0,328.0
1220463004.0,321.0,327.0
1220464748.0,319.0,329.0
1220466492.0,330.0,328.0
1220468236.0,344.0,328.0
1220469980.0,321.0,327.0
1220471724.0,313.0,325.0
1220473468.0,322.0,325.0
1220475212.0,324.0,328.0
1220476956.0,328.0,327.0
1220478700.0,324.0,328.0
1220480440.0,316.0,328.0
1220482184.0,332.0,328.0
1220483932.0,327.0,329.0
1220485676.0,313.0,328.0
1220487416.0,305.0,329.0
1220489160.0,366.0,330.0
1220490904.0,329.0,328.0
1220492648.0,305.0,326.0
1220494392.0,316.0,327.0
1220496136.0,331.0,329.0
1220497880.0,330.0,328.0
1220499624.0,323.0,329.0
1220501368.0,313.0,326.0
1220503112.0,325.0,327.0
1220504856.0,337.0,326.0
1220506600.0,324.0,327.0
1220508344.0,306.0,329.0
1220510088.0,342.0,328.0
1220511828.0,324.0,328.0
1220513572.0,319.0,328.0
1220515316.0,314.0,326.0
1220517060.0,319.0,325.0
1220518804.0,349.0,327.0
1220520548.0,351.0,329.0
1220522292.0,330.0,328.0
1220524044.0,319.0,327.0
1220525780.0,322.0,328.0
1220527524.0,321.0,327.0
1220529268.0,318.0,328.0
1220531012.0,304.0,327.0
1220532756.0,322.0,326.0
1220534500.0,329.0,327.0
1220536244.0,316.0,328.0
1220537988.0,352.0,328.0
1220539728.0,343.0,326.0
1220541472.0,308.0,327.0
1220543216.0,300.0,331.0
1220544960.0,362.0,328.0
1220546704.0,321.0,328.0
1220548448.0,316.0,328.0
1220550192.0,317.0,327.0
1220551936.0,313.0,326.0
1220553680.0,313.0,326.0
1220555424.0,333.0,328.0
1220557168.0,342.0,328.0
1220558912.0,332.0,327.0
1220560656.0,341.0,328.0
1220562400.0,290.0,329.0
1220564144.0,326.0,330.0
1220565888.0,350.0,328.0
1220567632.0,322.0,327.0
1220569376.0,321.0,328.0
1220571116.0,328.0,327.0
1220572860.0,327.0,328.0
1220574604.0,324.0,327.0
1220576348.0,316.0,329.0
1220578092.0,313.0,328.0
1220579836.0,330.0,327.0
1220581580.0,328.0,328.0
1220583324.0,331.0,328.0
