timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
1278350272.0,340.0,329.0
1278352016.0,319.0,328.0
1278353760.0,325.0,328.0
1278355504.0,366.0,328.0
1278357248.0,255.0,328.0
1278358992.0,288.0,328.0
1278360736.0,358.0,326.0
1278362480.0,308.0,328.0
1278364224.0,341.0,328.0
1278365968.0,306.0,327.0
1278367712.0,331.0,328.0
1278369456.0,325.0,327.0
1278371196.0,354.0,328.0
1278372944.0,346.0,327.0
1278374688.0,264.0,328.0
1278376432.0,331.0,327.0
1278378172.0,333.0,328.0
1278379916.0,350.0,328.0
1278381660.0,342.0,327.0
1278383404.0,327.0,327.0
1278385148.0,297.0,328.0
1278386892.0,302.0,327.0
1278388636.0,331.0,328.0
1278390380.0,342.0,328.0
1278392124.0,342.0,328.0
1278393868.0,365.0,328.0
1278395612.0,287.0,328.0
1278397356.0,293.0,328.0
1278399100.0,323.0,327.0
1278400844.0,332.0,328.0
1278402588.0,335.0,328.0
1278404332.0,312.0,328.0
1278406072.0,324.0,328.0
1278407816.0,325.0,328.0
1278409560.0,361.0,328.0
1278411304.0,303.0,327.0
1278413048.0,318.0,327.0
1278414792.0,336.0,326.0
1278416536.0,310.0,325.0
1278418280.0,319.0,325.0
1278420024.0,316.0,329.0
1278421768.0,329.0,326.0
1278423512.0,340.0,329.0
1278425256.0,340.0,328.0
1278426996.0,305.0,328.0
1278428744.0,318.0,328.0
1278430488.0,349.0,327.0
1278432232.0,335.0,328.0
1278433976.0,306.0,327.0
1278435716.0,348.0,327.0
1278437460.0,280.0,327.0
1278439204.0,315.0,328.0
1278440948.0,342.0,327.0
1278442692.0,338.0,326.0
1278444436.0,302.0,328.0
1278446180.0,318.0,327.0
1278447924.0,335.0,326.0
1278449676.0,355.0,327.0
1278451412.0,308.0,329.0
1278453152.0,334.0,330.0
1278454900.0,352.0,328.0
1278456644.0,284.0,327.0
1278458388.0,322.0,328.0
1278460132.0,332.0,328.0
1278461872.0,322.0,328.0
1278463616.0,333.0,328.0
1278465360.0,339.0,327.0
1278467104.0,306.0,328.0
1278468848.0,347.0,328.0
1278470592.0,310.0,327.0
1278472336.0,324.0,326.0
1278474080.0,350.0,327.0
1278475824.0,317.0,329.0
1278477568.0,286.0,328.0
1278479312.0,348.0,327.0
1278481056.0,368.0,328.0
1278482796.0,350.0,328.0
1278484540.0,265.0,327.0
1278486284.0,314.0,327.0
1278488032.0,315.0,328.0
1278489776.0,334.0,329.0
1278491516.0,303.0,328.0
1278493260.0,345.0,327.0
1278495004.0,344.0,328.0
1278496748.0,301.0,330.0
1278498492.0,338.0,328.0
1278500236.0,331.0,329.0
1278501980.0,335.0,325.0
1278503724.0,329.0,328.0
1278505468.0,298.0,329.0
1278507212.0,328.0,330.0
1278508952.0,330.0,328.0
1278510700.0,330.0,325.0
1278512444.0,328.0,326.0
1278514196.0,327.0,328.0
1278515932.0,326.0,326.0
1278517672.0,327.0,328.0
1278519416.0,329.0,327.0
1278521160.0,322.0,327.0
1278522904.0,330.0,328.0
1278524648.0,326.0,327.0
1278526392.0,305.0,326.0
1278528136.0,357.0,328.0
1278529880.0,323.0,329.0
1278531624.0,249.0,326.0
1278533368.0,332.0,326.0
1278535112.0,357.0,325.0
1278536856.0,321.0,325.0
1278538600.0,337.0,327.0
1278540344.0,342.0,328.0
1278542088.0,322.0,328.0
1278543832.0,276.0,329.0
1278545576.0,324.0,328.0
1278547316.0,334.0,327.0
1278549060.0,334.0,329.0
1278550804.0,332.0,328.0
1278552548.0,329.0,328.0
1278554292.0,329.0,327.0
1278556036.0,329.0,328.0
1278557780.0,326.0,327.0
1278559524.0,323.0,327.0
1278561268.0,323.0,328.0
1278563012.0,321.0,328.0
1278564756.0,321.0,327.0
1278566500.0,331.0,327.0
1278568240.0,323.0,329.0
1278569988.0,332.0,328.0
1278571732.0,313.0,328.0
1278573472.0,344.0,330.0
1278575216.0,371.0,329.0
1278576960.0,269.0,326.0
1278578712.0,306.0,324.0
1278580448.0,333.0,327.0
1278582192.0,346.0,330.0
1278583936.0,332.0,327.0
