timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2)
355231168.0,324.0,329.0
355232824.0,321.0,326.0
355234484.0,322.0,327.0
355236140.0,323.0,328.0
355237796.0,324.0,329.0
355239452.0,326.0,328.0
355241108.0,326.0,329.0
355242764.0,329.0,329.0
355244424.0,329.0,328.0
355246080.0,327.0,326.0
355247736.0,327.0,327.0
355249392.0,326.0,327.0
355251048.0,324.0,327.0
355252704.0,323.0,327.0
355254360.0,322.0,327.0
355256016.0,323.0,327.0
355257676.0,324.0,327.0
355259328.0,326.0,328.0
355260988.0,327.0,327.0
355262644.0,328.0,327.0
355264300.0,329.0,328.0
355265956.0,327.0,327.0
355267612.0,326.0,326.0
355269272.0,326.0,327.0
355270928.0,324.0,327.0
355272584.0,322.0,326.0
355274240.0,321.0,328.0
355275896.0,322.0,327.0
355277552.0,324.0,328.0
355279208.0,325.0,330.0
355280868.0,326.0,328.0
355282524.0,328.0,328.0
355284180.0,327.0,328.0
355285836.0,328.0,328.0
355287492.0,327.0,327.0
355289148.0,326.0,327.0
355290804.0,324.0,326.0
355292464.0,323.0,329.0
355294116.0,323.0,327.0
355295776.0,321.0,328.0
355297432.0,323.0,328.0
355299088.0,325.0,328.0
355300744.0,327.0,327.0
355302408.0,328.0,328.0
355304056.0,330.0,328.0
355305716.0,329.0,328.0
355307372.0,327.0,327.0
355309028.0,326.0,326.0
355310684.0,325.0,327.0
355312340.0,323.0,327.0
355313996.0,321.0,327.0
355315652.0,323.0,328.0
355317308.0,323.0,327.0
355318968.0,324.0,327.0
355320624.0,326.0,327.0
355322280.0,326.0,328.0
355323936.0,327.0,328.0
355325592.0,327.0,327.0
355327248.0,326.0,327.0
355328904.0,326.0,327.0
355330564.0,325.0,326.0
355332220.0,322.0,328.0
355333876.0,322.0,326.0
355335532.0,322.0,328.0
355337188.0,324.0,328.0
355338844.0,325.0,328.0
355340504.0,325.0,327.0
355342160.0,327.0,330.0
355343816.0,329.0,328.0
355345472.0,328.0,328.0
355347128.0,328.0,328.0
355348784.0,325.0,326.0
355350444.0,325.0,328.0
355352100.0,323.0,327.0
355353756.0,321.0,327.0
355355412.0,322.0,327.0
355357068.0,322.0,326.0
355358732.0,324.0,328.0
355360380.0,327.0,327.0
355362036.0,328.0,328.0
355363692.0,329.0,330.0
355365352.0,328.0,329.0
355367008.0,328.0,327.0
355368664.0,326.0,326.0
355370320.0,325.0,327.0
355371976.0,322.0,327.0
355373636.0,321.0,326.0
355375292.0,321.0,326.0
355376944.0,323.0,328.0
355378604.0,324.0,328.0
355380260.0,326.0,328.0
355381916.0,328.0,328.0
355383572.0,328.0,327.0
355385228.0,328.0,328.0
355386884.0,328.0,328.0
355388544.0,326.0,326.0
355390200.0,325.0,326.0
355391856.0,323.0,327.0
355393512.0,323.0,328.0
355395168.0,322.0,326.0
355396824.0,324.0,328.0
355398480.0,324.0,327.0
355400140.0,325.0,329.0
355401796.0,328.0,329.0
355403452.0,329.0,328.0
355405108.0,329.0,328.0
355406764.0,328.0,328.0
355408420.0,327.0,327.0
355410076.0,325.0,327.0
355411736.0,323.0,326.0
355413392.0,322.0,326.0
355415056.0,321.0,327.0
355416704.0,321.0,327.0
355418360.0,324.0,327.0
355420016.0,325.0,329.0
355421672.0,328.0,328.0
355423332.0,328.0,327.0
355424988.0,329.0,327.0
355426644.0,329.0,327.0
355428300.0,326.0,328.0
355429956.0,325.0,326.0
355431612.0,323.0,326.0
355433268.0,322.0,326.0
355434924.0,323.0,327.0
355436584.0,323.0,327.0
355438240.0,325.0,327.0
355439896.0,326.0,329.0
355441552.0,327.0,329.0
355443208.0,328.0,329.0
355444868.0,329.0,328.0
355446520.0,329.0,327.0
355448180.0,328.0,328.0
355449836.0,325.0,328.0
355451492.0,323.0,326.0
355453148.0,321.0,326.0
355454804.0,319.0,326.0
355456460.0,322.0,326.0
355458116.0,324.0,328.0
355459776.0,324.0,328.0
355461432.0,326.0,328.0
355463088.0,327.0,329.0
355464744.0,329.0,328.0
355466400.0,328.0,328.0
355468056.0,326.0,326.0
355469712.0,325.0,326.0
355471380.0,323.0,326.0
355473028.0,321.0,326.0
355474684.0,322.0,327.0
355476340.0,321.0,327.0
355477996.0,322.0,328.0
355479652.0,325.0,329.0
355481308.0,327.0,328.0
355482968.0,328.0,327.0
355484624.0,327.0,329.0
355486280.0,329.0,328.0
355487936.0,326.0,327.0
355489592.0,326.0,326.0
355491248.0,325.0,326.0
355492904.0,323.0,326.0
355494564.0,322.0,326.0
355496220.0,321.0,327.0
355497876.0,323.0,330.0
355499532.0,326.0,328.0
355501188.0,326.0,328.0
355502844.0,328.0,327.0
355504504.0,328.0,329.0
355506160.0,329.0,327.0
355507816.0,327.0,328.0
355509472.0,324.0,325.0
355511128.0,323.0,326.0
355512784.0,324.0,326.0
355514440.0,322.0,328.0
355516096.0,322.0,328.0
355517756.0,324.0,328.0
355519412.0,323.0,328.0
355521068.0,326.0,328.0
355522724.0,326.0,327.0
355524380.0,329.0,329.0
355526036.0,328.0,328.0
355527704.0,328.0,327.0
355529352.0,327.0,327.0
355531008.0,324.0,326.0
355532664.0,323.0,328.0
355534320.0,322.0,327.0
355535976.0,322.0,326.0
355537632.0,322.0,327.0
355539288.0,323.0,327.0
355540944.0,326.0,328.0
355542600.0,328.0,329.0
355544260.0,328.0,328.0
355545916.0,329.0,328.0
355547572.0,328.0,327.0
355549228.0,324.0,326.0
355550884.0,322.0,326.0
355552540.0,323.0,326.0
355554200.0,321.0,326.0
355555856.0,322.0,327.0
355557512.0,322.0,326.0
355559168.0,322.0,328.0
355560824.0,326.0,327.0
355562480.0,328.0,328.0
355564140.0,329.0,328.0
355565796.0,328.0,327.0
355567452.0,329.0,328.0
355569108.0,326.0,326.0
355570764.0,325.0,327.0
355572420.0,322.0,327.0
355574076.0,322.0,326.0
355575736.0,320.0,328.0
355577392.0,322.0,328.0
355579048.0,323.0,328.0
355580704.0,324.0,328.0
355582360.0,326.0,329.0
355584024.0,327.0,328.0
355585672.0,328.0,328.0
355587332.0,327.0,327.0
355588984.0,326.0,326.0
355590644.0,323.0,327.0
355592300.0,323.0,327.0
355593956.0,322.0,327.0
355595612.0,322.0,326.0
355597268.0,323.0,327.0
355598928.0,324.0,328.0
355600584.0,325.0,327.0
355602240.0,326.0,328.0
355603896.0,328.0,328.0
355605552.0,329.0,328.0
355607208.0,327.0,328.0
355608864.0,326.0,327.0
355610520.0,323.0,326.0
355612176.0,323.0,327.0
355613836.0,322.0,326.0
355615492.0,321.0,324.0
355617148.0,321.0,326.0
355618804.0,322.0,327.0
355620460.0,325.0,328.0
355622120.0,328.0,330.0
355623776.0,328.0,328.0
355625432.0,329.0,329.0
355627088.0,328.0,328.0
355628744.0,326.0,328.0
355630400.0,323.0,326.0
355632056.0,323.0,326.0
355633712.0,322.0,326.0
355635368.0,321.0,327.0
355637028.0,322.0,328.0
355638684.0,324.0,329.0
355640348.0,325.0,328.0
355641996.0,326.0,329.0
355643652.0,329.0,329.0
355645308.0,328.0,328.0
355646968.0,328.0,328.0
355648624.0,327.0,328.0
355650280.0,326.0,327.0
355651936.0,324.0,327.0
355653592.0,323.0,329.0
355655248.0,322.0,326.0
355656904.0,321.0,326.0
355658560.0,323.0,328.0
355660220.0,325.0,329.0
355661876.0,327.0,328.0
355663532.0,328.0,328.0
355665188.0,329.0,329.0
355666844.0,327.0,328.0
355668500.0,328.0,327.0
355670156.0,324.0,326.0
355671816.0,323.0,326.0
355673472.0,322.0,326.0
355675128.0,319.0,326.0
355676784.0,321.0,326.0
355678440.0,321.0,327.0
355680096.0,324.0,328.0
355681752.0,327.0,329.0
355683412.0,329.0,328.0
355685068.0,329.0,327.0
355686724.0,329.0,327.0
355688380.0,327.0,328.0
355690036.0,326.0,328.0
355691692.0,323.0,327.0
355693348.0,322.0,326.0
355695004.0,323.0,327.0
355696668.0,322.0,327.0
355698320.0,324.0,328.0
355699976.0,324.0,327.0
355701632.0,325.0,327.0
355703288.0,328.0,329.0
355704944.0,328.0,329.0
355706604.0,327.0,327.0
355708260.0,326.0,326.0
355709916.0,326.0,326.0
355711572.0,325.0,328.0
355713228.0,324.0,326.0
355714884.0,322.0,327.0
355716540.0,323.0,327.0
355718196.0,323.0,328.0
355719856.0,324.0,328.0
355721512.0,325.0,327.0
355723168.0,328.0,328.0
355724824.0,328.0,329.0
355726480.0,329.0,329.0
355728140.0,326.0,327.0
355729796.0,325.0,328.0
355731452.0,323.0,326.0
355733108.0,322.0,326.0
355734764.0,321.0,326.0
355736420.0,319.0,325.0
355738076.0,323.0,329.0
355739732.0,324.0,327.0
355741392.0,326.0,330.0
355743048.0,327.0,327.0
355744704.0,328.0,329.0
355746360.0,327.0,328.0
355748016.0,327.0,327.0
355749672.0,327.0,326.0
355751332.0,324.0,325.0
355752988.0,321.0,326.0
355754644.0,323.0,328.0
355756300.0,321.0,327.0
355757956.0,323.0,327.0
355759612.0,324.0,327.0
355761268.0,325.0,329.0
355762924.0,328.0,329.0
355764580.0,329.0,330.0
