timestamp,Outer forearm sensor value (1),Inner forearm sensor value (2),left mouse button,right mouse button
166954384.0,-0.029080299094992053,-0.06279778574449117,0.0,0.0
166956048.0,-0.024932581254150606,-0.03875773823694695,0.0,0.0
166957696.0,-0.0023153543356018887,-0.02310593751993876,0.0,0.0
166959356.0,0.019928577977272804,0.020382258921384764,0.0,0.0
166961008.0,0.04013695986747527,0.04246179329818153,0.0,0.0
166962668.0,0.05834338784952072,0.030627389995255196,0.0,0.0
166964324.0,0.05473106146144624,0.006805828598421697,0.0,0.0
166965980.0,0.02948015655499108,0.03404936349884816,0.0,0.0
166967636.0,-0.005445638976539652,0.0334368389249885,0.0,0.0
166969292.0,-0.038098853066486575,-0.019627603789907834,0.0,0.0
166970948.0,-0.047608745558599716,-0.042636919293159645,0.0,0.0
166972604.0,-0.06417984878261876,-0.0308704349520668,0.0,0.0
166974264.0,-0.059895061682341946,-0.027033112215683566,0.0,0.0
166975920.0,-0.04411887529190342,-0.0042547730699986925,0.0,0.0
166977576.0,-0.008728319740496052,-0.01182179297058035,0.0,0.0
166979232.0,0.0352423790357764,-0.011438863394283879,0.0,0.0
166980888.0,0.06602792781242332,0.01962509797306267,0.0,0.0
166982544.0,0.08285611369920173,0.03065459567855561,0.0,0.0
166984200.0,0.0569136001960808,0.03888833686097826,0.0,0.0
166985856.0,0.03945654996315377,0.03612942324990769,0.0,0.0
166987516.0,0.00433432594551048,0.032629472932420786,0.0,0.0
166989172.0,-0.03921676355117507,-0.0006221751600697725,0.0,0.0
166990828.0,-0.019606852886273285,-0.003558827723987644,0.0,0.0
166992484.0,-0.06607734416667095,-0.033502831959585914,0.0,0.0
166994140.0,-0.06431272740690577,-0.04318253746442816,0.0,0.0
166995796.0,-0.038365766431900844,-0.04016728258806202,0.0,0.0
166997452.0,-0.0025776209652838694,-0.026280854216263486,0.0,0.0
166999112.0,0.010875298013591755,0.0073342012166638035,0.0,0.0
167000768.0,0.041107283900467875,0.019699478096121836,0.0,0.0
167002424.0,0.020128507079247456,0.029039399986623228,0.0,0.0
167004080.0,0.09642885152819909,0.03726644695797681,0.0,0.0
167005736.0,0.07461728589106796,0.03465290095917958,0.0,0.0
167007396.0,0.015938689253528336,0.011298920732961102,0.0,0.0
167009048.0,-0.020776866476664938,-0.01181984035336904,0.0,0.0
167010708.0,-0.0622113485094842,-0.012836743219331561,0.0,0.0
167012372.0,-0.0703414305265872,-0.021772957587528917,0.0,0.0
167014020.0,-0.05474240916073021,-0.040617650697788506,0.0,0.0
167015676.0,-0.02841168041333679,-0.008658084514914883,0.0,0.0
167017332.0,-0.013484863588871071,-0.015002495952107096,0.0,0.0
167018988.0,0.02907218764833038,-0.0042232683457715785,0.0,0.0
167020648.0,0.050285825371324804,0.007126956289924314,0.0,0.0
167022304.0,0.06766932848298303,0.03750705044104603,0.0,0.0
167023960.0,0.05314360419955811,0.03686562437495227,0.0,0.0
167025616.0,0.02705336463609134,0.023489989835256426,0.0,0.0
167027272.0,0.0022704402581299713,0.020172083641507882,0.0,0.0
167028928.0,-0.02016436255912166,0.008057984556330253,0.0,0.0
167030584.0,-0.060368702182348244,-0.013757502971401478,0.0,0.0
167032240.0,-0.06855390955203013,-0.044482721581474045,0.0,0.0
167033900.0,-0.06312072635561994,-0.033244546314041654,0.0,0.0
167035556.0,-0.046950874495932673,-0.039241101371714104,0.0,0.0
167037212.0,-0.0012700091239336978,-0.026249092203448655,0.0,0.0
167038868.0,0.022955569580708768,-0.012717393079993249,0.0,0.0
167040524.0,0.043069870401861665,0.009645025218320542,0.0,0.0
167042180.0,0.041003869139595035,0.030789590595513686,0.0,0.0
167043836.0,0.03712758080342635,0.02992153832586654,0.0,0.0
167045496.0,0.0534372325808645,0.027150475172270306,0.0,0.0
167047152.0,0.02009575030855499,0.014457536722942886,0.0,0.0
167048808.0,0.005286399376281166,0.02201399395743799,0.0,0.0
167050464.0,-0.026522218151492197,-0.009287184347625165,0.0,0.0
167052120.0,-0.06699799409536035,-0.021268443803792312,0.0,0.0
167053776.0,-0.05461099446172434,-0.030432597212510026,0.0,0.0
167055432.0,-0.0485811749931385,-0.03851843727017156,0.0,0.0
167057092.0,-0.0036661854915884234,-0.055779503521040545,0.0,0.0
167058748.0,-0.009293879742201411,-0.012312844166725102,0.0,0.0
167060404.0,0.041036076952040985,0.04270731115016742,0.0,0.0
167062060.0,0.06187252612883911,0.043815467125173806,0.0,0.0
167063716.0,0.05817927920315656,0.019971809121654194,0.0,0.0
167065372.0,0.07261075185155592,0.02602841708038969,0.0,0.0
167067028.0,0.007374616723276946,0.05423095425944593,0.0,0.0
167068696.0,-0.009160350943363087,0.031888396722208584,0.0,0.0
167070344.0,-0.029824066448456876,-0.02299238916113928,0.0,0.0
167072000.0,-0.058999634863558185,-0.04586234486614203,0.0,0.0
167073656.0,-0.0763154688831965,-0.033793029841640065,0.0,0.0
167075312.0,-0.07100550174547512,-0.019665418803683873,0.0,0.0
167076968.0,-0.024137109545986867,-0.016624046117935696,0.0,0.0
167078624.0,0.022253385611108737,-0.024854158425606992,0.0,0.0
167080284.0,0.0344257254702413,0.006642005725008927,0.0,0.0
167081940.0,0.07242292076524834,0.02887887998330958,0.0,0.0
167083596.0,0.06932460547292435,0.03828109946806389,0.0,0.0
167085252.0,0.06280654260405313,0.015682000269560913,0.0,0.0
167086908.0,0.026567328111485967,0.02223670131743744,0.0,0.0
167088564.0,-0.009085260722876546,0.020825321293179228,0.0,0.0
167090224.0,-0.041476320252910856,-0.011175981825395259,0.0,0.0
167091876.0,-0.0606586467878514,-0.02305026074177684,0.0,0.0
167093536.0,-0.06692577796509568,-0.0320444223774907,0.0,0.0
167095192.0,-0.061466499754187914,-0.02996989891073363,0.0,0.0
167096848.0,-0.04544317973732589,-0.03708590089676117,0.0,0.0
167098504.0,0.01008880524054875,-0.03438860999479287,0.0,0.0
167100160.0,0.04417869141691206,0.008949121085917913,0.0,0.0
167101816.0,0.04327069894525926,0.03204409598544927,0.0,0.0
167103476.0,0.039294616717739456,0.031238675087713247,0.0,0.0
167105132.0,0.05540025381266384,0.03835470644902509,0.0,0.0
167106788.0,0.04186373830806502,0.025543225691127488,0.0,0.0
167108444.0,0.026877715464929824,0.012091302110717501,0.0,0.0
167110100.0,-0.006890020982797736,-0.00020758820148226867,0.0,0.0
167111756.0,-0.05930901537464199,-0.021295805391446845,0.0,0.0
167113412.0,-0.07868891348618849,-0.03127712245331515,0.0,0.0
167115068.0,-0.07335110210246958,-0.029360499968082092,0.0,0.0
167116728.0,-0.03626909988871375,-0.036545558947287705,0.0,0.0
167118384.0,0.00033249930050510603,-0.02390311395015975,0.0,0.0
167120040.0,0.0035967182904876383,-0.010614013644903286,0.0,0.0
167121696.0,0.013566793353445591,0.011537266610610525,0.0,0.0
167123352.0,0.07324308870730625,0.032492527838655236,0.0,0.0
167125016.0,0.07202207730549388,0.04145417384369801,0.0,0.0
167126668.0,0.05543019932183347,0.048529846338220176,0.0,0.0
167128324.0,0.028948212364342432,0.01479897069228224,0.0,0.0
167129980.0,-0.01604050557462656,0.00043128452184924425,0.0,0.0
167131636.0,-0.03864584468741624,0.009099377159540433,0.0,0.0
167133292.0,-0.037202199185700426,-0.010939438447428841,0.0,0.0
167134948.0,-0.06372407316383295,-0.0317583823917835,0.0,0.0
167136608.0,-0.030375875237121628,-0.040773832931517755,0.0,0.0
167138264.0,-0.034640708652372114,-0.03791557851625496,0.0,0.0
167139920.0,0.008093120118968834,-0.02424593355241666,0.0,0.0
167141576.0,0.04121078389768346,-0.0008335314859588266,0.0,0.0
167143232.0,0.0704824030869774,0.021348602533760946,0.0,0.0
167144888.0,0.06677343253618703,0.04142362036750009,0.0,0.0
167146544.0,0.04043001625835167,0.06950224613945762,0.0,0.0
167148204.0,0.02442040733010166,0.035774120306388865,0.0,0.0
167149856.0,0.000781705866851147,0.0295189181538337,0.0,0.0
167151516.0,-0.05141613079286085,-0.013700752673741299,0.0,0.0
167153172.0,-0.07148648432088313,-0.026357455307584057,0.0,0.0
167154828.0,-0.05685903254952339,-0.03512438756694904,0.0,0.0
167156484.0,-0.04042524896063765,-0.04275221658926932,0.0,0.0
167158140.0,-0.025307936031187937,-0.05959102170824391,0.0,0.0
167159800.0,0.008330336375270024,-0.015743322215207967,0.0,0.0
167161456.0,0.04060805061808035,-0.030380130261466583,0.0,0.0
167163112.0,0.059858320344303204,0.021036768737898726,0.0,0.0
167164768.0,0.03620359578867598,0.053770980461436406,0.0,0.0
167166424.0,0.0308163469576938,0.06187767127502325,0.0,0.0
167168080.0,0.027558023336712395,0.037038283033498515,0.0,0.0
167169736.0,0.004784552110520521,0.011469292618739033,0.0,0.0
167171392.0,-0.0276956699897853,-0.011864152854271288,0.0,0.0
167173052.0,-0.06812627967973442,-0.032896389189958936,0.0,0.0
167174708.0,-0.06563366938065546,-0.05182861543307395,0.0,0.0
167176364.0,-0.04950230420947822,-0.05886794040598106,0.0,0.0
167178020.0,-0.0235952739652215,-0.014203365016997014,0.0,0.0
167179676.0,0.0008599334136298359,0.0010947496195355978,0.0,0.0
167181340.0,0.032983508070506026,0.03237305247106931,0.0,0.0
167182988.0,0.07290611406328275,0.05227452500530883,0.0,0.0
167184648.0,0.059937598336930964,0.03936095028291714,0.0,0.0
167186304.0,0.07337604807123495,0.03465624303243594,0.0,0.0
167187960.0,0.027981664220915133,0.021113757506970553,0.0,0.0
167189616.0,-0.018622180105502838,0.007994695634052452,0.0,0.0
167191272.0,-0.05114052988537667,-0.013905542541574898,0.0,0.0
167192928.0,-0.0494645336758854,-0.03462506514863962,0.0,0.0
167194584.0,-0.05486188598619866,-0.03337356631989731,0.0,0.0
167196240.0,-0.06041007795537181,-0.04025731045652088,0.0,0.0
167197896.0,-0.025472508216612226,-0.02725368948773012,0.0,0.0
167199556.0,-3.5601200633877256e-05,-0.01363053154664097,0.0,0.0
167201212.0,0.06225692453886634,0.01882230050724849,0.0,0.0
167202868.0,0.042260128646921115,0.020049048346450157,0.0,0.0
167204524.0,0.06665700543842713,0.038355041300799496,0.0,0.0
167206180.0,0.07285359386019911,0.03655062694962183,0.0,0.0
167207836.0,0.03685446337074123,0.033098673232545894,0.0,0.0
167209496.0,0.010297639923323883,0.019809116807080498,0.0,0.0
167211152.0,-0.03301926178004056,-0.0031697637838492033,0.0,0.0
167212808.0,-0.06394604937313914,-0.024952584296484743,0.0,0.0
167214464.0,-0.07097431581293948,-0.03466730555593775,0.0,0.0
167216120.0,-0.04521917136935012,-0.03242157296925639,0.0,0.0
167217776.0,-0.038831482946187275,-0.039301515469223704,0.0,0.0
167219432.0,0.0052382424770491195,-0.02638357390199006,0.0,0.0
167221092.0,0.03873307594220712,-0.002846437509762198,0.0,0.0
167222748.0,0.05826163411927497,-0.00047191585858025046,0.0,0.0
167224404.0,0.05477565728447746,0.04978426351729892,0.0,0.0
167226060.0,0.029532110213743284,0.049826735944569434,0.0,0.0
167227716.0,0.004602301058141449,0.03534615222801481,0.0,0.0
167229372.0,0.0019444111389034162,0.030861745993004692,0.0,0.0
167231032.0,-0.038469795956334436,-0.0023194077075149354,0.0,0.0
167232688.0,-0.038644792958834606,-0.025096964846883653,0.0,0.0
167234344.0,-0.055182511322765075,-0.04488821815321299,0.0,0.0
167236000.0,-0.061704479956473365,-0.042629491316993465,0.0,0.0
167237660.0,-0.036738053937416554,-0.0385895516832043,0.0,0.0
167239312.0,-0.021184650741337362,-0.024752897464671474,0.0,0.0
167240968.0,0.012121774113031836,-0.0012798378131882015,0.0,0.0
167242624.0,0.05402839267974765,0.01094792295863678,0.0,0.0
167244284.0,0.10293743300957706,0.0010631083618208748,0.0,0.0
167245940.0,0.04807487766839864,0.040077795295545275,0.0,0.0
167247596.0,0.02881050869754068,0.0399821155429848,0.0,0.0
167249252.0,0.024483769707384233,0.056375113966382326,0.0,0.0
167250908.0,-0.01810917607539898,0.012776723567508003,0.0,0.0
167252564.0,-0.030312715349057877,-0.012297036689462429,0.0,0.0
167254220.0,-0.0486828895022714,-0.033446941810535875,0.0,0.0
167255876.0,-0.04595474512085903,-0.032340208508484826,0.0,0.0
167257536.0,-0.05157328506565404,-0.03932998374553717,0.0,0.0
167259192.0,-0.03743735800477275,-0.006419364979776373,0.0,0.0
167260848.0,0.007204237651129866,0.01712033355732254,0.0,0.0
167262504.0,0.04057359987156055,-0.0023019235944964486,0.0,0.0
167264160.0,0.05992521848296057,-0.013842753614650361,0.0,0.0
167265816.0,0.07627359449451501,0.026364419508849206,0.0,0.0
167267472.0,0.0308803248310531,0.027610267334169443,0.0,0.0
167269132.0,0.024015701326549593,0.03523746957837245,0.0,0.0
167270788.0,0.0012364720917548118,0.012752545518294352,0.0,0.0
167272444.0,-0.0509249410276375,-0.01041882674375803,0.0,0.0
167274100.0,-0.06103622351589657,-0.04156655584040282,0.0,0.0
167275756.0,-0.06645297882341318,-0.0506288614334663,0.0,0.0
167277412.0,-0.06095971870698305,-0.03688787140783061,0.0,0.0
167279068.0,-0.024978950612873592,-0.032331273878816374,0.0,0.0
167280728.0,0.02050742407075773,-0.009011365452108209,0.0,0.0
167282384.0,0.042755529625915785,0.023898449196981857,0.0,0.0
167284040.0,0.06090986145954759,0.03470947208766875,0.0,0.0
167285696.0,0.05706186379321688,0.03255861165994096,0.0,0.0
167287352.0,0.05157997626185645,0.0694347591720519,0.0,0.0
167289008.0,0.03644440852046467,0.046504484122658354,0.0,0.0
167290664.0,0.001802210656903265,0.010255355797172546,0.0,0.0
167292320.0,-0.05147778610994196,-0.01393004777386557,0.0,0.0
167293980.0,-0.08163998506906156,-0.04485302979561224,0.0,0.0
167295636.0,-0.06700698431917133,-0.033599325495965476,0.0,0.0
167297292.0,-0.04965938566295522,-0.03956255281436207,0.0,0.0
167298948.0,-0.023628757074226958,-0.03653861351972575,0.0,0.0
167300604.0,0.010840587635436173,-0.01297798376642748,0.0,0.0
167302260.0,0.04296717577211887,0.00031049145034442666,0.0,0.0
167303916.0,0.04199152288492905,0.031478509989322334,0.0,0.0
167305576.0,0.04812447706543722,0.04145056575879475,0.0,0.0
167307232.0,0.05434524000579247,0.038617499859759714,0.0,0.0
167308888.0,0.05001403706990767,0.024886948941463642,0.0,0.0
167310544.0,0.005122965469389181,0.02141137395408413,0.0,0.0
167312200.0,-0.04937829786690251,-0.02082845145064419,0.0,0.0
167313860.0,-0.06983936475915663,-0.03275547510651688,0.0,0.0
167315512.0,-0.04539531795112972,-0.010880914475956627,0.0,0.0
167317172.0,-0.059109775122810175,-0.01793292171636499,0.0,0.0
167318828.0,-0.025024196507206792,-0.026953639413535718,0.0,0.0
167320484.0,0.030295683253843853,-0.015339676459058321,0.0,0.0
167322140.0,0.04254786093949474,-0.002913848911844653,0.0,0.0
167323796.0,0.059821249446648225,0.02846672196947401,0.0,0.0
167325452.0,0.05599194196209313,0.03872896837154173,0.0,0.0
167327108.0,0.030608029511900475,0.026166963394288503,0.0,0.0
167328776.0,0.03556875473530754,0.032681356240850314,0.0,0.0
167330424.0,0.012814032079238204,0.010326329535359235,0.0,0.0
167332080.0,-0.02038715584694118,0.0073850074736810005,0.0,0.0
167333736.0,-0.06154041873407375,-0.01354436218449906,0.0,0.0
167335392.0,-0.07970557470784508,-0.03420901285713092,0.0,0.0
167337048.0,-0.06416693702178412,-0.032990020260521453,0.0,0.0
167338708.0,-0.03699343529807238,-0.04991120910338025,0.0,0.0
167340364.0,0.018781589033888196,-0.026942107279935585,0.0,0.0
167342020.0,0.03211099821071414,-0.0024500984606347716,0.0,0.0
167343676.0,0.05042065519765966,0.019974691194558865,0.0,0.0
167345332.0,0.057530665358698226,0.030195200056018837,0.0,0.0
167346988.0,0.05299280639091113,0.038397477848513085,0.0,0.0
167348644.0,0.037815046508624314,0.025679909843469118,0.0,0.0
167350300.0,0.003045693933449699,0.012224136837097254,0.0,0.0
167351960.0,-0.020357660252332176,-0.010087055048810419,0.0,0.0
167353616.0,-0.040631772706342655,-0.031187227364148036,0.0,0.0
167355272.0,-0.058799583283629345,-0.030279392409753397,0.0,0.0
167356928.0,-0.07514272374005908,-0.017472541946979503,0.0,0.0
167358584.0,-0.06985076124453414,-0.024747396630102263,0.0,0.0
167360240.0,-0.01308791610792882,-0.02317486785487809,0.0,0.0
167361896.0,0.023198652404082667,-0.020947602158166614,0.0,0.0
167363556.0,0.04437656485379399,0.001138135948770712,0.0,0.0
167365212.0,0.062288686137424276,0.04302342014300741,0.0,0.0
167366868.0,0.06829479530058395,0.04292098790762033,0.0,0.0
167368524.0,0.05268881354821349,0.04904888009474454,0.0,0.0
167370180.0,-0.003457718028836791,0.03518599118306155,0.0,0.0
167371836.0,-0.00819971124817828,0.0007715919745328384,0.0,0.0
167373496.0,-0.027888516625577287,-0.012395147231942703,0.0,0.0
167375152.0,-0.05715054261324294,-0.032464590509648956,0.0,0.0
167376808.0,-0.05464057611694383,-0.031349027258775815,0.0,0.0
167378464.0,-0.05949702728175538,-0.028427214112905705,0.0,0.0
167380120.0,-0.024579375431229296,-0.005605801659616449,0.0,0.0
167381776.0,0.020775357024133807,0.01695264761054279,0.0,0.0
167383432.0,0.04298750081294274,0.00745716975990884,0.0,0.0
167385096.0,0.06111771868076956,-0.0040685685250417165,0.0,0.0
167386748.0,0.06724884360760586,0.03526028619656933,0.0,0.0
167388404.0,0.05174824892633773,0.03562645736382365,0.0,0.0
167390060.0,0.025695853001655476,0.022453031606129572,0.0,0.0
167391716.0,-0.008961489401718334,0.009246650443385443,0.0,0.0
167393372.0,-0.06127411617186506,-0.012774122401164514,0.0,0.0
167395028.0,-0.06046758212571382,-0.033606320941069204,0.0,0.0
167396688.0,-0.05495291167024767,-0.04245664992496724,0.0,0.0
167398344.0,-0.06951082927892774,-0.02943208104026476,0.0,0.0
167400000.0,0.005434932771393418,-0.015610982547017708,0.0,0.0
167401656.0,0.011690907406496346,-0.012962095253392742,0.0,0.0
167403312.0,0.051201763457067534,0.008442893175838854,0.0,0.0
167404968.0,0.08014958179048173,0.029609481748641926,0.0,0.0
167406624.0,0.03554142307935019,0.028849621362814156,0.0,0.0
167408284.0,0.038327960718204566,0.0361847680054415,0.0,0.0
167409936.0,0.015129232641065318,0.033588302082783676,0.0,0.0
167411596.0,0.0016797161764252016,0.020331672962296213,0.0,0.0
167413252.0,-0.0496819147612684,-0.012691274225159433,0.0,0.0
167414908.0,-0.07983308921714667,-0.034521124791761545,0.0,0.0
167416564.0,-0.055361716888634796,-0.0533789101114972,0.0,0.0
167418220.0,-0.03817673885909102,-0.05027200888023696,0.0,0.0
167419876.0,-0.03319418433911332,-0.04546790697020619,0.0,0.0
167421532.0,0.01024172215820544,-0.020943426170982018,0.0,0.0
167423192.0,0.04322919874872678,0.013148685456335405,0.0,0.0
167424848.0,0.062307443754483736,0.06503359381172436,0.0,0.0
167426504.0,0.0684168158671006,0.05385021212065246,0.0,0.0
167428160.0,0.05280914592919764,0.03799718867759784,0.0,0.0
167429816.0,0.016651632501158014,0.03315066958674082,0.0,0.0
167431476.0,-0.008101190632472617,0.009730922605751334,0.0,0.0
167433128.0,-0.029599837557570587,0.006747362342947502,0.0,0.0
167434788.0,-0.058870730400652035,-0.02412842069156671,0.0,0.0
167436444.0,-0.05620674502047182,-0.05473568330243085,0.0,0.0
167438100.0,-0.04090837928440688,-0.042564125440194396,0.0,0.0
167439756.0,-0.025849772232571806,-0.027637913942975045,0.0,0.0
167441420.0,-0.0021680180969734803,-0.013807142653356414,0.0,0.0
167443068.0,0.03015846140395628,-0.011319730398489797,0.0,0.0
167444724.0,0.06035358303268901,0.019922912440308305,0.0,0.0
167446384.0,0.04763932150633067,0.04094168817618148,0.0,0.0
167448040.0,0.04220749903338468,0.059148626056548054,0.0,0.0
167449696.0,0.04791996009781663,0.06546387412069173,0.0,0.0
167451352.0,0.014121285184812572,0.02014049777560239,0.0,0.0
167453008.0,-0.02019151122399036,-0.005751250895255317,0.0,0.0
167454664.0,-0.08146242689062065,-0.027563895695058398,0.0,0.0
167456324.0,-0.06964519088046721,-0.037046283114491096,0.0,0.0
167457980.0,-0.05231357246030964,-0.034565532501933574,0.0,0.0
167459636.0,-0.026045505281068727,-0.031231367021628806,0.0,0.0
167461292.0,-0.0013372837596385837,-0.028120469096455353,0.0,0.0
167462948.0,0.031006811715657605,-0.005309646064512738,0.0,0.0
167464604.0,0.05112716725402622,0.017221196154168245,0.0,0.0
167466264.0,0.06833655419961703,0.03769906429998007,0.0,0.0
167467916.0,0.06373510914675637,0.04614915664609868,0.0,0.0
167469576.0,0.04758481926879141,0.03275624085910672,0.0,0.0
167471232.0,0.001848659445582199,0.01860281676095557,0.0,0.0
167472888.0,-0.0324339742886113,0.005654755083633692,0.0,0.0
167474544.0,-0.052600353638712564,-0.016019498424851175,0.0,0.0
167476200.0,-0.07968129595273755,-0.0365284263823765,0.0,0.0
167477856.0,-0.054947264125256266,-0.06508667152414502,0.0,0.0
167479512.0,-0.04777594748950477,-0.09179911314973056,0.0,0.0
167481172.0,-0.022830693718234544,-0.0459413127125541,0.0,0.0
167482828.0,0.02146914155582487,0.0023206074709210866,0.0,0.0
167484484.0,0.06352390399046029,0.0464553256150538,0.0,0.0
167486140.0,0.06159168125043833,0.04624647094266806,0.0,0.0
167487796.0,0.05587452989129861,0.042065491637317196,0.0,0.0
167489452.0,0.05033127857875575,0.03790330925247366,0.0,0.0
167491108.0,0.005302570888544556,0.03411741500511625,0.0,0.0
167492768.0,-0.01922724418354858,0.010706117172387366,0.0,0.0
167494424.0,-0.04970447556351248,-0.02236445017806571,0.0,0.0
167496080.0,-0.06797402358700105,-0.043328000723582845,0.0,0.0
167497744.0,-0.06350062078628324,-0.021315200207555226,0.0,0.0
167499392.0,-0.03738295866344973,-0.01741568014243334,0.0,0.0
167501048.0,-0.02166790279268935,-0.015497312123754506,0.0,0.0
167502704.0,0.03169656348702397,0.006070099089063928,0.0,0.0
167504360.0,0.0636466747383643,0.017464857180197288,0.0,0.0
167506020.0,0.07079398402453727,0.026918548262188924,0.0,0.0
167507676.0,0.05506578329807936,0.025346711115969464,0.0,0.0
167509332.0,0.028694324735876693,0.0329240417723736,0.0,0.0
167510988.0,0.023738404239045573,0.030642837771936913,0.0,0.0
167512644.0,-0.018844084987183332,0.01767967401242329,0.0,0.0
167514300.0,-0.05098054136869516,-0.005078181387050466,0.0,0.0
167515960.0,-0.049284573719848665,-0.006669352048170835,0.0,0.0
167517616.0,-0.09469632499666611,-0.036212315723339134,0.0,0.0
167519272.0,-0.040260713361879155,-0.05561207403899921,0.0,0.0
167520928.0,-0.001738044112182043,-0.052352965623901536,0.0,0.0
167522584.0,0.02188542009038822,-0.017347878960388197,0.0,0.0
167524240.0,0.04204184406048801,-0.0026361120542398976,0.0,0.0
167525896.0,0.0700721562523508,0.028925197052193905,0.0,0.0
