landmark_type,global_timestamp_ms,video_timestamp_ms,landmark_id,x,y,z,angle
hand,1691507137.2793334,33.333333333333336,18,0.8064914345741272,0.5727614760398865,0.0153206400573253,
hand,1691507137.2793334,33.333333333333336,19,0.7964230179786682,0.5627037286758423,0.0182469468563795,
hand,1691507137.2793334,33.333333333333336,20,0.7857022881507874,0.5706645846366882,0.0198079943656921,
hand,1691507137.312667,66.66666666666667,0,0.7371471524238586,0.5889150500297546,-2.519455506444501e-07,
hand,1691507137.312667,66.66666666666667,1,0.7451764941215515,0.4914425015449524,-0.0079909358173608,
hand,1691507137.312667,66.66666666666667,2,0.7708916068077087,0.4255463480949402,-0.0099581545218825,
hand,1691507137.312667,66.66666666666667,3,0.796720564365387,0.3890014886856079,-0.0091716721653938,
hand,1691507137.312667,66.66666666666667,4,0.8092706799507141,0.3990690410137176,-0.0068853488191962,
hand,1691507137.312667,66.66666666666667,5,0.8234835863113403,0.4847387373447418,-0.0077952658757567,
hand,1691507137.312667,66.66666666666667,6,0.815791130065918,0.4288633465766907,0.0014759944751858,
hand,1691507137.312667,66.66666666666667,7,0.7970767617225647,0.4327961802482605,0.0077212946489453,
hand,1691507137.312667,66.66666666666667,8,0.7870470881462097,0.4513671994209289,0.0101295504719018,
hand,1691507137.312667,66.66666666666667,9,0.8238968849182129,0.5393378138542175,-0.0022075120359659,
hand,1691507137.312667,66.66666666666667,10,0.8139828443527222,0.4770938754081726,0.0068181529641151,
hand,1691507137.312667,66.66666666666667,11,0.7970805168151855,0.473604142665863,0.0095386439934372,
hand,1691507137.312667,66.66666666666667,12,0.7864605784416199,0.4895296990871429,0.0086224460974335,
hand,1691507137.312667,66.66666666666667,13,0.8144407868385315,0.5818053483963013,0.0047962400130927,
hand,1691507137.312667,66.66666666666667,14,0.8090523481369019,0.5272822976112366,0.0106274848803877,
hand,1691507137.312667,66.66666666666667,15,0.7957274317741394,0.5186546444892883,0.0118952775374054,
hand,1691507137.312667,66.66666666666667,16,0.7833019495010376,0.5300655364990234,0.0104776937514543,
hand,1691507137.312667,66.66666666666667,17,0.8021406531333923,0.6121337413787842,0.0116340536624193,
hand,1691507137.312667,66.66666666666667,18,0.8006088137626648,0.5678048133850098,0.0150675745680928,
hand,1691507137.312667,66.66666666666667,19,0.7900357842445374,0.559836208820343,0.0179642420262098,
hand,1691507137.312667,66.66666666666667,20,0.780031144618988,0.5689192414283752,0.0196760669350624,
hand,1691507137.346,100.0,0,0.7366412878036499,0.5837850570678711,-2.2284316969489737e-07,
hand,1691507137.346,100.0,1,0.7424503564834595,0.4876627326011657,-0.0090136807411909,
hand,1691507137.346,100.0,2,0.7680410742759705,0.417780190706253,-0.0107339918613433,
hand,1691507137.346,100.0,3,0.7927946448326111,0.3812792897224426,-0.0095736170187592,
hand,1691507137.346,100.0,4,0.796877384185791,0.4003740847110748,-0.0073459525592625,
hand,1691507137.346,100.0,5,0.8209391832351685,0.4763857126235962,-0.0046285088174045,
hand,1691507137.346,100.0,6,0.8068767189979553,0.4226241707801819,0.0056508989073336,
hand,1691507137.346,100.0,7,0.7878938317298889,0.4285213947296142,0.0108476318418979,
hand,1691507137.346,100.0,8,0.7785204648971558,0.4467213153839111,0.0121753998100757,
hand,1691507137.346,100.0,9,0.8203176259994507,0.5331717729568481,0.0014019112568348,
hand,1691507137.346,100.0,10,0.8051997423171997,0.4740279018878937,0.0125419199466705,
hand,1691507137.346,100.0,11,0.7882882356643677,0.4729060232639313,0.014310753904283,
hand,1691507137.346,100.0,12,0.7785601019859314,0.4885355532169342,0.0123035227879881,
hand,1691507137.346,100.0,13,0.8094928860664368,0.5783271789550781,0.0085858171805739,
hand,1691507137.346,100.0,14,0.7995432615280151,0.527281641960144,0.0164165757596492,
hand,1691507137.346,100.0,15,0.7865855097770691,0.5199778079986572,0.0165119171142578,
hand,1691507137.346,100.0,16,0.7750653624534607,0.5319675803184509,0.013948225416243,
hand,1691507137.346,100.0,17,0.7958092093467712,0.6128325462341309,0.0153929544612765,
hand,1691507137.346,100.0,18,0.7916922569274902,0.5694054365158081,0.0209765266627073,
hand,1691507137.346,100.0,19,0.7810395359992981,0.5620777606964111,0.0242294799536466,
hand,1691507137.346,100.0,20,0.7712000608444214,0.5720690488815308,0.0257581379264593,
hand,1691507137.3793335,133.33333333333334,0,0.7351298928260803,0.5740162134170532,-2.2533338039920642e-07,46.24376522935154
hand,1691507137.3793335,133.33333333333334,1,0.739875078201294,0.4816136956214905,-0.0059803901240229,46.24376522935154
hand,1691507137.3793335,133.33333333333334,2,0.7622416019439697,0.4099407494068146,-0.0055681392550468,46.24376522935154
hand,1691507137.3793335,133.33333333333334,3,0.7841169834136963,0.3748956322669983,-0.0029449840076267,46.24376522935154
hand,1691507137.3793335,133.33333333333334,4,0.7881786227226257,0.3956141471862793,0.0005341692012734,46.24376522935154
hand,1691507137.3793335,133.33333333333334,5,0.8169288635253906,0.4682132303714752,0.000448232050985,46.24376522935154
hand,1691507137.3793335,133.33333333333334,6,0.8004782199859619,0.4299017786979675,0.0140545023605227,46.24376522935154
hand,1691507137.3793335,133.33333333333334,7,0.7820426821708679,0.4275266826152801,0.0206892639398574,46.24376522935154
hand,1691507137.3793335,133.33333333333334,8,0.7727919816970825,0.4345191121101379,0.0224515367299318,46.24376522935154
hand,1691507137.3793335,133.33333333333334,9,0.816049337387085,0.5254656076431274,0.0048271557316184,46.24376522935154
hand,1691507137.3793335,133.33333333333334,10,0.7992171049118042,0.4808857142925262,0.0204925052821636,46.24376522935154
hand,1691507137.3793335,133.33333333333334,11,0.7846049070358276,0.4763632416725158,0.0228969231247901,46.24376522935154
hand,1691507137.3793335,133.33333333333334,12,0.774865448474884,0.4857138693332672,0.0203987024724483,46.24376522935154
hand,1691507137.3793335,133.33333333333334,13,0.8053600788116455,0.5714287161827087,0.0105636194348335,46.24376522935154
hand,1691507137.3793335,133.33333333333334,14,0.7937394380569458,0.5316261649131775,0.0229130331426858,46.24376522935154
hand,1691507137.3793335,133.33333333333334,15,0.7827009558677673,0.5227115750312805,0.0229089334607124,46.24376522935154
hand,1691507137.3793335,133.33333333333334,16,0.7717757225036621,0.5278276205062866,0.0191340111196041,46.24376522935154
hand,1691507137.3793335,133.33333333333334,17,0.7898712158203125,0.6061069369316101,0.0159618221223354,46.24376522935154
hand,1691507137.3793335,133.33333333333334,18,0.7835678458213806,0.5705115795135498,0.0250478573143482,46.24376522935154
hand,1691507137.3793335,133.33333333333334,19,0.774515688419342,0.5616689920425415,0.0291246771812438,46.24376522935154
hand,1691507137.3793335,133.33333333333334,20,0.764686644077301,0.5651224255561829,0.0304262787103652,46.24376522935154
pose,1691507137.3793335,133.33333333333334,0,0.7659538984298706,0.4251847267150879,-0.0811702460050582,46.24376522935154
pose,1691507137.3793335,133.33333333333334,1,0.776877224445343,0.437910795211792,-0.102561168372631,46.24376522935154
pose,1691507137.3793335,133.33333333333334,2,0.7764521241188049,0.4418821036815643,-0.1026132553815841,46.24376522935154
pose,1691507137.3793335,133.33333333333334,3,0.7760450839996338,0.4454431533813476,-0.1027140170335769,46.24376522935154
pose,1691507137.3793335,133.33333333333334,4,0.7793083190917969,0.4352620840072632,-0.0750686898827552,46.24376522935154
pose,1691507137.3793335,133.33333333333334,5,0.7805630564689636,0.4376134574413299,-0.0750578492879867,46.24376522935154
pose,1691507137.3793335,133.33333333333334,6,0.7816777229309082,0.43988698720932,-0.0750926062464714,46.24376522935154
pose,1691507137.3793335,133.33333333333334,7,0.7751381397247314,0.4805424511432647,-0.1498076170682907,46.24376522935154
pose,1691507137.3793335,133.33333333333334,8,0.7803294062614441,0.4736225605010986,-0.0309238377958536,46.24376522935154
pose,1691507137.3793335,133.33333333333334,9,0.7560150027275085,0.4505319595336914,-0.093579813838005,46.24376522935154
pose,1691507137.3793335,133.33333333333334,10,0.7571153044700623,0.4447639882564544,-0.0590466633439064,46.24376522935154
pose,1691507137.3793335,133.33333333333334,11,0.7041297554969788,0.5266497731208801,-0.2044991254806518,46.24376522935154
pose,1691507137.3793335,133.33333333333334,12,0.7336570620536804,0.5589625239372253,0.0580928288400173,46.24376522935154
pose,1691507137.3793335,133.33333333333334,13,0.614167332649231,0.5192992687225342,-0.1825997531414032,46.24376522935154
pose,1691507137.3793335,133.33333333333334,14,0.7291396260261536,0.5238287448883057,0.1595730930566787,46.24376522935154
pose,1691507137.3793335,133.33333333333334,15,0.5626320838928223,0.5254335403442383,-0.0847354456782341,46.24376522935154
pose,1691507137.3793335,133.33333333333334,16,0.7686510682106018,0.4455309510231018,0.2358877807855606,46.24376522935154
pose,1691507137.3793335,133.33333333333334,17,0.5453280806541443,0.519300103187561,-0.0948231220245361,46.24376522935154
pose,1691507137.3793335,133.33333333333334,18,0.7798905968666077,0.4285438358783722,0.2424106150865554,46.24376522935154
pose,1691507137.3793335,133.33333333333334,19,0.5480092763900757,0.515006959438324,-0.1063043847680091,46.24376522935154
pose,1691507137.3793335,133.33333333333334,20,0.7864996194839478,0.433894008398056,0.2323934733867645,46.24376522935154
pose,1691507137.3793335,133.33333333333334,21,0.5533462166786194,0.5154403448104858,-0.08563232421875,46.24376522935154
pose,1691507137.3793335,133.33333333333334,22,0.7853633165359497,0.4337690472602844,0.2314005047082901,46.24376522935154
pose,1691507137.3793335,133.33333333333334,23,0.5468555688858032,0.6152975559234619,-0.0884194746613502,46.24376522935154
pose,1691507137.3793335,133.33333333333334,24,0.5645793080329895,0.6354804039001465,0.088458240032196,46.24376522935154
pose,1691507137.3793335,133.33333333333334,25,0.4442493617534637,0.5514436364173889,-0.0268018413335084,46.24376522935154
pose,1691507137.3793335,133.33333333333334,26,0.4615166187286377,0.5672820806503296,0.2243371605873108,46.24376522935154
pose,1691507137.3793335,133.33333333333334,27,0.3267072439193725,0.5931054353713989,0.0343962125480175,46.24376522935154
pose,1691507137.3793335,133.33333333333334,28,0.3630360960960388,0.6224026083946228,0.3493838310241699,46.24376522935154
pose,1691507137.3793335,133.33333333333334,29,0.3037827610969543,0.6298215389251709,0.0411032922565937,46.24376522935154
pose,1691507137.3793335,133.33333333333334,30,0.3479010462760925,0.6543315052986145,0.3617696762084961,46.24376522935154
pose,1691507137.3793335,133.33333333333334,31,0.3083398938179016,0.4982074797153473,0.0132894972339272,46.24376522935154
pose,1691507137.3793335,133.33333333333334,32,0.3346521854400635,0.5495562553405762,0.3561099469661712,46.24376522935154
hand,1691507137.4126668,166.66666666666666,0,0.7312262654304504,0.5761929154396057,-2.4018362410060945e-07,65.29778348767073
hand,1691507137.4126668,166.66666666666666,1,0.7377469539642334,0.4848412275314331,-0.0055221850052475,65.29778348767073
hand,1691507137.4126668,166.66666666666666,2,0.757752001285553,0.4115092754364013,-0.004016863182187,65.29778348767073
hand,1691507137.4126668,166.66666666666666,3,0.7754210233688354,0.3685364723205566,-0.0006133115966804,65.29778348767073
hand,1691507137.4126668,166.66666666666666,4,0.778774619102478,0.3809670209884643,0.0035649549681693,65.29778348767073
hand,1691507137.4126668,166.66666666666666,5,0.8123518824577332,0.4590721130371094,0.0070210737176239,65.29778348767073
hand,1691507137.4126668,166.66666666666666,6,0.792843759059906,0.4214270412921905,0.0204697493463754,65.29778348767073
hand,1691507137.4126668,166.66666666666666,7,0.7738295197486877,0.4187906086444855,0.0256761349737644,65.29778348767073
hand,1691507137.4126668,166.66666666666666,8,0.7646116018295288,0.4250860512256622,0.026641197502613,65.29778348767073
hand,1691507137.4126668,166.66666666666666,9,0.8111681938171387,0.5148758888244629,0.0113022252917289,65.29778348767073
hand,1691507137.4126668,166.66666666666666,10,0.7903271913528442,0.4654317200183868,0.0264842957258224,65.29778348767073
hand,1691507137.4126668,166.66666666666666,11,0.7731096744537354,0.4594839215278625,0.0266993325203657,65.29778348767073
hand,1691507137.4126668,166.66666666666666,12,0.7623029351234436,0.4679417908191681,0.0231840386986732,65.29778348767073
hand,1691507137.4126668,166.66666666666666,13,0.800893247127533,0.5590614676475525,0.0165959559381008,65.29778348767073
hand,1691507137.4126668,166.66666666666666,14,0.783214271068573,0.5125132203102112,0.0289116390049457,65.29778348767073
hand,1691507137.4126668,166.66666666666666,15,0.769539475440979,0.5021976828575134,0.0274843201041221,65.29778348767073
hand,1691507137.4126668,166.66666666666666,16,0.7579596638679504,0.5080999732017517,0.0231210496276617,65.29778348767073
hand,1691507137.4126668,166.66666666666666,17,0.7857303023338318,0.5955648422241211,0.0215130094438791,65.29778348767073
hand,1691507137.4126668,166.66666666666666,18,0.7743373513221741,0.5537610650062561,0.0308844912797212,65.29778348767073
hand,1691507137.4126668,166.66666666666666,19,0.7637649774551392,0.5426614284515381,0.0347047857940197,65.29778348767073
hand,1691507137.4126668,166.66666666666666,20,0.7536384463310242,0.5453891158103943,0.0360906310379505,65.29778348767073
pose,1691507137.4126668,166.66666666666666,0,0.7638294696807861,0.4252011477947235,-0.0806167349219322,65.29778348767073
pose,1691507137.4126668,166.66666666666666,1,0.7748425006866455,0.4346804320812225,-0.1014964804053306,65.29778348767073
pose,1691507137.4126668,166.66666666666666,2,0.7748243808746338,0.4380652010440826,-0.1015639454126358,65.29778348767073
pose,1691507137.4126668,166.66666666666666,3,0.7748736143112183,0.4410058856010437,-0.1016821190714836,65.29778348767073
pose,1691507137.4126668,166.66666666666666,4,0.776630163192749,0.4319256246089935,-0.0750241056084632,65.29778348767073
pose,1691507137.4126668,166.66666666666666,5,0.7776837944984436,0.4337076544761657,-0.0750145763158798,65.29778348767073
pose,1691507137.4126668,166.66666666666666,6,0.7788088917732239,0.4352951347827911,-0.0750522091984748,65.29778348767073
pose,1691507137.4126668,166.66666666666666,7,0.7751542925834656,0.4756050407886505,-0.1480796635150909,65.29778348767073
pose,1691507137.4126668,166.66666666666666,8,0.7803242206573486,0.4639245569705963,-0.0342445187270641,65.29778348767073
pose,1691507137.4126668,166.66666666666666,9,0.7549344897270203,0.4486334025859833,-0.0925306603312492,65.29778348767073
pose,1691507137.4126668,166.66666666666666,10,0.7559252977371216,0.4441249966621399,-0.0590463019907474,65.29778348767073
pose,1691507137.4126668,166.66666666666666,11,0.7060844898223877,0.5209475159645081,-0.1985447704792022,65.29778348767073
pose,1691507137.4126668,166.66666666666666,12,0.7354422211647034,0.5494224429130554,0.0488373860716819,65.29778348767073
pose,1691507137.4126668,166.66666666666666,13,0.6200154423713684,0.5289758443832397,-0.1806124597787857,65.29778348767073
pose,1691507137.4126668,166.66666666666666,14,0.7335978150367737,0.5209804773330688,0.1484502106904983,65.29778348767073
pose,1691507137.4126668,166.66666666666666,15,0.5595571994781494,0.525381863117218,-0.0860424786806106,65.29778348767073
pose,1691507137.4126668,166.66666666666666,16,0.7727534770965576,0.4424692988395691,0.2234241962432861,65.29778348767073
pose,1691507137.4126668,166.66666666666666,17,0.5436148643493652,0.521557092666626,-0.0948474183678627,65.29778348767073
pose,1691507137.4126668,166.66666666666666,18,0.7840217351913452,0.4253420531749725,0.2317308038473129,65.29778348767073
pose,1691507137.4126668,166.66666666666666,19,0.547159731388092,0.5150027871131897,-0.1056236997246742,65.29778348767073
pose,1691507137.4126668,166.66666666666666,20,0.7870627045631409,0.433611124753952,0.2185581475496292,65.29778348767073
pose,1691507137.4126668,166.66666666666666,21,0.5519626140594482,0.5153505802154541,-0.0861774533987045,65.29778348767073
pose,1691507137.4126668,166.66666666666666,22,0.7842698693275452,0.4343293905258178,0.2176688313484192,65.29778348767073
pose,1691507137.4126668,166.66666666666666,23,0.5479559302330017,0.6018134951591492,-0.0874243900179863,65.29778348767073
pose,1691507137.4126668,166.66666666666666,24,0.5654264688491821,0.6159989237785339,0.0874247252941131,65.29778348767073
pose,1691507137.4126668,166.66666666666666,25,0.4516993761062622,0.5134406685829163,-0.0392688475549221,65.29778348767073
pose,1691507137.4126668,166.66666666666666,26,0.4653798341751098,0.5409326553344727,0.1877659559249878,65.29778348767073
pose,1691507137.4126668,166.66666666666666,27,0.3305779099464416,0.545091986656189,0.0252318866550922,65.29778348767073
pose,1691507137.4126668,166.66666666666666,28,0.3632004261016845,0.582660973072052,0.2739133238792419,65.29778348767073
pose,1691507137.4126668,166.66666666666666,29,0.309447169303894,0.5774930119514465,0.0329728014767169,65.29778348767073
pose,1691507137.4126668,166.66666666666666,30,0.3479521572589874,0.6121699213981628,0.2819563150405884,65.29778348767073
pose,1691507137.4126668,166.66666666666666,31,0.3083397150039673,0.4663458168506622,0.013167624361813,65.29778348767073
pose,1691507137.4126668,166.66666666666666,32,0.3341992795467376,0.5157529711723328,0.2739710211753845,65.29778348767073
hand,1691507137.446,200.0,0,0.7288717031478882,0.5849499106407166,-1.8337040330607127e-07,16.429650666720157
hand,1691507137.446,200.0,1,0.7343379259109497,0.4870573580265045,-0.002120811259374,16.429650666720157
hand,1691507137.446,200.0,2,0.7536538243293762,0.4106950759887695,0.00496213324368,16.429650666720157
hand,1691507137.446,200.0,3,0.7683018445968628,0.3668021857738495,0.0134627260267734,16.429650666720157
hand,1691507137.446,200.0,4,0.7692979574203491,0.3785907328128814,0.0227768626064062,16.429650666720157
hand,1691507137.446,200.0,5,0.8077149391174316,0.4610405266284942,0.0241263192147016,16.429650666720157
hand,1691507137.446,200.0,6,0.7913826704025269,0.4083616733551025,0.0451234616339206,16.429650666720157
hand,1691507137.446,200.0,7,0.7722494602203369,0.410298079252243,0.0527444221079349,16.429650666720157
hand,1691507137.446,200.0,8,0.7648696303367615,0.4216804504394531,0.0550479739904403,16.429650666720157
hand,1691507137.446,200.0,9,0.8062017560005188,0.514971137046814,0.0305568929761648,16.429650666720157
hand,1691507137.446,200.0,10,0.7891408801078796,0.4561641812324524,0.0538106150925159,16.429650666720157
hand,1691507137.446,200.0,11,0.7732034921646118,0.4507482051849365,0.0543255321681499,16.429650666720157
hand,1691507137.446,200.0,12,0.7641939520835876,0.4621831476688385,0.0505060255527496,16.429650666720157
hand,1691507137.446,200.0,13,0.7950514554977417,0.5560725331306458,0.0376448296010494,16.429650666720157
hand,1691507137.446,200.0,14,0.7828296422958374,0.5060574412345886,0.0569726563990116,16.429650666720157
hand,1691507137.446,200.0,15,0.7714647054672241,0.4944337010383606,0.0538381598889827,16.429650666720157
hand,1691507137.446,200.0,16,0.7623364329338074,0.5043655633926392,0.047632060945034,16.429650666720157
hand,1691507137.446,200.0,17,0.7804409861564636,0.5899028778076172,0.0446089096367359,16.429650666720157
hand,1691507137.446,200.0,18,0.7735568284988403,0.5433291792869568,0.0595400333404541,16.429650666720157
hand,1691507137.446,200.0,19,0.7636728286743164,0.531516969203949,0.0633964240550994,16.429650666720157
hand,1691507137.446,200.0,20,0.7546136975288391,0.5367200374603271,0.0641924068331718,16.429650666720157
pose,1691507137.446,200.0,0,0.757895290851593,0.4208065867424011,-0.0271893627941608,16.429650666720157
pose,1691507137.446,200.0,1,0.7710837125778198,0.4278703331947326,-0.0540853105485439,16.429650666720157
pose,1691507137.446,200.0,2,0.771408200263977,0.4310243725776672,-0.0541658774018287,16.429650666720157
pose,1691507137.446,200.0,3,0.7717247009277344,0.4340019524097442,-0.0542213357985019,16.429650666720157
pose,1691507137.446,200.0,4,0.7718237042427063,0.4256580173969269,-0.0243948046118021,16.429650666720157
pose,1691507137.446,200.0,5,0.772504985332489,0.4275732040405273,-0.0244249943643808,16.429650666720157
pose,1691507137.446,200.0,6,0.7732857465744019,0.4294934570789337,-0.0245621427893638,16.429650666720157
pose,1691507137.446,200.0,7,0.7715897560119629,0.4680811166763305,-0.115710437297821,16.429650666720157
pose,1691507137.446,200.0,8,0.7740668058395386,0.4603606760501861,0.0151622183620929,16.429650666720157
pose,1691507137.446,200.0,9,0.7479155659675598,0.4428125023841858,-0.0437326990067958,16.429650666720157
pose,1691507137.446,200.0,10,0.7483019232749939,0.4405180215835571,-0.0054265316575765,16.429650666720157
pose,1691507137.446,200.0,11,0.7040551900863647,0.5070695281028748,-0.1719607412815094,16.429650666720157
pose,1691507137.446,200.0,12,0.711499035358429,0.5509634613990784,0.104328416287899,16.429650666720157
pose,1691507137.446,200.0,13,0.6268998980522156,0.5069910287857056,-0.195969671010971,16.429650666720157
pose,1691507137.446,200.0,14,0.6459479331970215,0.5769720077514648,0.2066961675882339,16.429650666720157
pose,1691507137.446,200.0,15,0.6011096835136414,0.4811985790729522,-0.1857175379991531,16.429650666720157
pose,1691507137.446,200.0,16,0.6155304908752441,0.5375983715057373,0.2535308301448822,16.429650666720157
pose,1691507137.446,200.0,17,0.5942724943161011,0.4838606119155884,-0.203166663646698,16.429650666720157
pose,1691507137.446,200.0,18,0.60470050573349,0.5323517322540283,0.2663989961147308,16.429650666720157
pose,1691507137.446,200.0,19,0.6006391048431396,0.4844304919242859,-0.2034966498613357,16.429650666720157
pose,1691507137.446,200.0,20,0.6082428693771362,0.5201124548912048,0.2414901405572891,16.429650666720157
pose,1691507137.446,200.0,21,0.6014673113822937,0.4878928959369659,-0.1845082640647888,16.429650666720157
pose,1691507137.446,200.0,22,0.6108570098876953,0.5197112560272217,0.244344487786293,16.429650666720157
pose,1691507137.446,200.0,23,0.5224331617355347,0.5895031094551086,-0.0938098430633544,16.429650666720157
pose,1691507137.446,200.0,24,0.5345118641853333,0.613392174243927,0.0937884971499443,16.429650666720157
pose,1691507137.446,200.0,25,0.4139676392078399,0.4924972653388977,-0.0813196450471878,16.429650666720157
pose,1691507137.446,200.0,26,0.4340322911739349,0.5368196368217468,0.1993857771158218,16.429650666720157
pose,1691507137.446,200.0,27,0.2862113714218139,0.5297530889511108,-0.0687149167060852,16.429650666720157
pose,1691507137.446,200.0,28,0.3204109072685241,0.5684248805046082,0.2912934720516205,16.429650666720157
pose,1691507137.446,200.0,29,0.2630683481693268,0.5694625973701477,-0.0678952857851982,16.429650666720157
pose,1691507137.446,200.0,30,0.3017143905162811,0.5995022058486938,0.2993031442165375,16.429650666720157
pose,1691507137.446,200.0,31,0.2651799917221069,0.4277630746364593,-0.1011792197823524,16.429650666720157
pose,1691507137.446,200.0,32,0.2915992736816406,0.4831370115280151,0.296146810054779,16.429650666720157
hand,1691507137.4793334,233.33333333333331,0,0.7298159003257751,0.5876524448394775,-1.521982824215229e-07,23.847840114626198
hand,1691507137.4793334,233.33333333333331,1,0.7329836487770081,0.4833651185035705,-0.0017719875322654,23.847840114626198
hand,1691507137.4793334,233.33333333333331,2,0.7510901689529419,0.4074510335922241,0.0061003123410046,23.847840114626198
hand,1691507137.4793334,233.33333333333331,3,0.7618874907493591,0.3654820919036865,0.0151758827269077,23.847840114626198
hand,1691507137.4793334,233.33333333333331,4,0.7624024748802185,0.3605874180793762,0.0245252139866352,23.847840114626198
hand,1691507137.4793334,233.33333333333331,5,0.8010597825050354,0.4542747139930725,0.0250345170497894,23.847840114626198
hand,1691507137.4793334,233.33333333333331,6,0.7828747034072876,0.3982325792312622,0.0459232069551944,23.847840114626198
hand,1691507137.4793334,233.33333333333331,7,0.765825092792511,0.3975078463554382,0.0532400161027908,23.847840114626198
hand,1691507137.4793334,233.33333333333331,8,0.7595840692520142,0.4081378877162933,0.0555006898939609,23.847840114626198
hand,1691507137.4793334,233.33333333333331,9,0.7998347878456116,0.5065063238143921,0.0310188345611095,23.847840114626198
hand,1691507137.4793334,233.33333333333331,10,0.7824240922927856,0.4456885159015655,0.054240234196186,23.847840114626198
hand,1691507137.4793334,233.33333333333331,11,0.7676804065704346,0.4377228617668152,0.0547044984996318,23.847840114626198
hand,1691507137.4793334,233.33333333333331,12,0.7592006325721741,0.4485570192337036,0.0506903529167175,23.847840114626198
hand,1691507137.4793334,233.33333333333331,13,0.7894569635391235,0.5474131107330322,0.037423763424158,23.847840114626198
hand,1691507137.4793334,233.33333333333331,14,0.7779542803764343,0.4936620593070984,0.0563313849270343,23.847840114626198
hand,1691507137.4793334,233.33333333333331,15,0.7664677500724792,0.481536865234375,0.0529219396412372,23.847840114626198
hand,1691507137.4793334,233.33333333333331,16,0.758522093296051,0.490782767534256,0.0464133583009243,23.847840114626198
hand,1691507137.4793334,233.33333333333331,17,0.7754713892936707,0.5797958374023438,0.0437527820467948,23.847840114626198
