landmark_type,global_timestamp_ms,video_timestamp_ms,landmark_id,x,y,z
hand,1691507137.4126668,166.66666666666666,0,0.7312262654304504,0.5761929154396057,-2.4018362410060945e-07
hand,1691507137.4126668,166.66666666666666,1,0.7377469539642334,0.4848412275314331,-0.005522185005247593
hand,1691507137.4126668,166.66666666666666,2,0.757752001285553,0.41150927543640137,-0.00401686318218708
hand,1691507137.4126668,166.66666666666666,3,0.7754210233688354,0.36853647232055664,-0.0006133115966804326
hand,1691507137.4126668,166.66666666666666,4,0.778774619102478,0.38096702098846436,0.0035649549681693316
hand,1691507137.4126668,166.66666666666666,5,0.8123518824577332,0.4590721130371094,0.007021073717623949
hand,1691507137.4126668,166.66666666666666,6,0.792843759059906,0.42142704129219055,0.020469749346375465
hand,1691507137.4126668,166.66666666666666,7,0.7738295197486877,0.4187906086444855,0.02567613497376442
hand,1691507137.4126668,166.66666666666666,8,0.7646116018295288,0.42508605122566223,0.026641197502613068
hand,1691507137.4126668,166.66666666666666,9,0.8111681938171387,0.5148758888244629,0.011302225291728973
hand,1691507137.4126668,166.66666666666666,10,0.7903271913528442,0.46543172001838684,0.02648429572582245
hand,1691507137.4126668,166.66666666666666,11,0.7731096744537354,0.45948392152786255,0.026699332520365715
hand,1691507137.4126668,166.66666666666666,12,0.7623029351234436,0.4679417908191681,0.02318403869867325
hand,1691507137.4126668,166.66666666666666,13,0.800893247127533,0.5590614676475525,0.016595955938100815
hand,1691507137.4126668,166.66666666666666,14,0.783214271068573,0.5125132203102112,0.028911639004945755
hand,1691507137.4126668,166.66666666666666,15,0.769539475440979,0.5021976828575134,0.027484320104122162
hand,1691507137.4126668,166.66666666666666,16,0.7579596638679504,0.5080999732017517,0.023121049627661705
hand,1691507137.4126668,166.66666666666666,17,0.7857303023338318,0.5955648422241211,0.021513009443879128
hand,1691507137.4126668,166.66666666666666,18,0.7743373513221741,0.5537610650062561,0.03088449127972126
hand,1691507137.4126668,166.66666666666666,19,0.7637649774551392,0.5426614284515381,0.0347047857940197
hand,1691507137.4126668,166.66666666666666,20,0.7536384463310242,0.5453891158103943,0.036090631037950516
pose,1691507137.4126668,166.66666666666666,0,0.7638294696807861,0.4252011477947235,-0.08061673492193222
pose,1691507137.4126668,166.66666666666666,1,0.7748425006866455,0.43468043208122253,-0.10149648040533066
pose,1691507137.4126668,166.66666666666666,2,0.7748243808746338,0.43806520104408264,-0.1015639454126358
pose,1691507137.4126668,166.66666666666666,3,0.7748736143112183,0.4410058856010437,-0.10168211907148361
pose,1691507137.4126668,166.66666666666666,4,0.776630163192749,0.43192562460899353,-0.07502410560846329
pose,1691507137.4126668,166.66666666666666,5,0.7776837944984436,0.43370765447616577,-0.07501457631587982
pose,1691507137.4126668,166.66666666666666,6,0.7788088917732239,0.43529513478279114,-0.07505220919847488
pose,1691507137.4126668,166.66666666666666,7,0.7751542925834656,0.4756050407886505,-0.14807966351509094
pose,1691507137.4126668,166.66666666666666,8,0.7803242206573486,0.4639245569705963,-0.03424451872706413
pose,1691507137.4126668,166.66666666666666,9,0.7549344897270203,0.4486334025859833,-0.09253066033124924
pose,1691507137.4126668,166.66666666666666,10,0.7559252977371216,0.4441249966621399,-0.05904630199074745
pose,1691507137.4126668,166.66666666666666,11,0.7060844898223877,0.5209475159645081,-0.19854477047920227
pose,1691507137.4126668,166.66666666666666,12,0.7354422211647034,0.5494224429130554,0.048837386071681976
pose,1691507137.4126668,166.66666666666666,13,0.6200154423713684,0.5289758443832397,-0.1806124597787857
pose,1691507137.4126668,166.66666666666666,14,0.7335978150367737,0.5209804773330688,0.14845021069049835
pose,1691507137.4126668,166.66666666666666,15,0.5595571994781494,0.525381863117218,-0.08604247868061066
pose,1691507137.4126668,166.66666666666666,16,0.7727534770965576,0.4424692988395691,0.22342419624328613
pose,1691507137.4126668,166.66666666666666,17,0.5436148643493652,0.521557092666626,-0.0948474183678627
pose,1691507137.4126668,166.66666666666666,18,0.7840217351913452,0.42534205317497253,0.23173080384731293
pose,1691507137.4126668,166.66666666666666,19,0.547159731388092,0.5150027871131897,-0.10562369972467422
pose,1691507137.4126668,166.66666666666666,20,0.7870627045631409,0.433611124753952,0.2185581475496292
pose,1691507137.4126668,166.66666666666666,21,0.5519626140594482,0.5153505802154541,-0.08617745339870453
pose,1691507137.4126668,166.66666666666666,22,0.7842698693275452,0.43432939052581787,0.2176688313484192
pose,1691507137.4126668,166.66666666666666,23,0.5479559302330017,0.6018134951591492,-0.0874243900179863
pose,1691507137.4126668,166.66666666666666,24,0.5654264688491821,0.6159989237785339,0.08742472529411316
pose,1691507137.4126668,166.66666666666666,25,0.4516993761062622,0.5134406685829163,-0.039268847554922104
pose,1691507137.4126668,166.66666666666666,26,0.46537983417510986,0.5409326553344727,0.1877659559249878
pose,1691507137.4126668,166.66666666666666,27,0.33057790994644165,0.545091986656189,0.02523188665509224
pose,1691507137.4126668,166.66666666666666,28,0.36320042610168457,0.582660973072052,0.27391332387924194
pose,1691507137.4126668,166.66666666666666,29,0.30944716930389404,0.5774930119514465,0.032972801476716995
pose,1691507137.4126668,166.66666666666666,30,0.3479521572589874,0.6121699213981628,0.2819563150405884
pose,1691507137.4126668,166.66666666666666,31,0.3083397150039673,0.46634581685066223,0.013167624361813068
pose,1691507137.4126668,166.66666666666666,32,0.33419927954673767,0.5157529711723328,0.2739710211753845
hand,1691507137.446,200.0,0,0.7288717031478882,0.5849499106407166,-1.8337040330607124e-07
hand,1691507137.446,200.0,1,0.7343379259109497,0.4870573580265045,-0.0021208112593740225
hand,1691507137.446,200.0,2,0.7536538243293762,0.41069507598876953,0.00496213324368
hand,1691507137.446,200.0,3,0.7683018445968628,0.3668021857738495,0.013462726026773453
hand,1691507137.446,200.0,4,0.7692979574203491,0.37859073281288147,0.022776862606406212
hand,1691507137.446,200.0,5,0.8077149391174316,0.46104052662849426,0.024126319214701653
hand,1691507137.446,200.0,6,0.7913826704025269,0.40836167335510254,0.04512346163392067
hand,1691507137.446,200.0,7,0.7722494602203369,0.41029807925224304,0.05274442210793495
hand,1691507137.446,200.0,8,0.7648696303367615,0.4216804504394531,0.05504797399044037
hand,1691507137.446,200.0,9,0.8062017560005188,0.514971137046814,0.030556892976164818
hand,1691507137.446,200.0,10,0.7891408801078796,0.4561641812324524,0.053810615092515945
hand,1691507137.446,200.0,11,0.7732034921646118,0.4507482051849365,0.05432553216814995
hand,1691507137.446,200.0,12,0.7641939520835876,0.4621831476688385,0.050506025552749634
hand,1691507137.446,200.0,13,0.7950514554977417,0.5560725331306458,0.03764482960104942
hand,1691507137.446,200.0,14,0.7828296422958374,0.5060574412345886,0.05697265639901161
hand,1691507137.446,200.0,15,0.7714647054672241,0.4944337010383606,0.05383815988898277
hand,1691507137.446,200.0,16,0.7623364329338074,0.5043655633926392,0.04763206094503403
hand,1691507137.446,200.0,17,0.7804409861564636,0.5899028778076172,0.044608909636735916
hand,1691507137.446,200.0,18,0.7735568284988403,0.5433291792869568,0.0595400333404541
hand,1691507137.446,200.0,19,0.7636728286743164,0.531516969203949,0.06339642405509949
hand,1691507137.446,200.0,20,0.7546136975288391,0.5367200374603271,0.06419240683317184
pose,1691507137.446,200.0,0,0.757895290851593,0.4208065867424011,-0.027189362794160843
pose,1691507137.446,200.0,1,0.7710837125778198,0.42787033319473267,-0.05408531054854393
pose,1691507137.446,200.0,2,0.771408200263977,0.43102437257766724,-0.054165877401828766
pose,1691507137.446,200.0,3,0.7717247009277344,0.43400195240974426,-0.05422133579850197
pose,1691507137.446,200.0,4,0.7718237042427063,0.4256580173969269,-0.0243948046118021
pose,1691507137.446,200.0,5,0.772504985332489,0.42757320404052734,-0.024424994364380836
pose,1691507137.446,200.0,6,0.7732857465744019,0.4294934570789337,-0.02456214278936386
pose,1691507137.446,200.0,7,0.7715897560119629,0.46808111667633057,-0.11571043729782104
pose,1691507137.446,200.0,8,0.7740668058395386,0.46036067605018616,0.015162218362092972
pose,1691507137.446,200.0,9,0.7479155659675598,0.4428125023841858,-0.04373269900679588
pose,1691507137.446,200.0,10,0.7483019232749939,0.44051802158355713,-0.005426531657576561
pose,1691507137.446,200.0,11,0.7040551900863647,0.5070695281028748,-0.1719607412815094
pose,1691507137.446,200.0,12,0.711499035358429,0.5509634613990784,0.10432841628789902
pose,1691507137.446,200.0,13,0.6268998980522156,0.5069910287857056,-0.19596967101097107
pose,1691507137.446,200.0,14,0.6459479331970215,0.5769720077514648,0.20669616758823395
pose,1691507137.446,200.0,15,0.6011096835136414,0.48119857907295227,-0.18571753799915314
pose,1691507137.446,200.0,16,0.6155304908752441,0.5375983715057373,0.2535308301448822
pose,1691507137.446,200.0,17,0.5942724943161011,0.4838606119155884,-0.203166663646698
pose,1691507137.446,200.0,18,0.60470050573349,0.5323517322540283,0.26639899611473083
pose,1691507137.446,200.0,19,0.6006391048431396,0.4844304919242859,-0.20349664986133575
pose,1691507137.446,200.0,20,0.6082428693771362,0.5201124548912048,0.24149014055728912
pose,1691507137.446,200.0,21,0.6014673113822937,0.48789289593696594,-0.18450826406478882
pose,1691507137.446,200.0,22,0.6108570098876953,0.5197112560272217,0.24434448778629303
pose,1691507137.446,200.0,23,0.5224331617355347,0.5895031094551086,-0.09380984306335449
pose,1691507137.446,200.0,24,0.5345118641853333,0.613392174243927,0.0937884971499443
pose,1691507137.446,200.0,25,0.41396763920783997,0.4924972653388977,-0.0813196450471878
pose,1691507137.446,200.0,26,0.43403229117393494,0.5368196368217468,0.19938577711582184
pose,1691507137.446,200.0,27,0.28621137142181396,0.5297530889511108,-0.0687149167060852
pose,1691507137.446,200.0,28,0.32041090726852417,0.5684248805046082,0.2912934720516205
pose,1691507137.446,200.0,29,0.2630683481693268,0.5694625973701477,-0.06789528578519821
pose,1691507137.446,200.0,30,0.30171439051628113,0.5995022058486938,0.2993031442165375
pose,1691507137.446,200.0,31,0.26517999172210693,0.42776307463645935,-0.10117921978235245
pose,1691507137.446,200.0,32,0.2915992736816406,0.48313701152801514,0.29614681005477905
hand,1691507137.4793334,233.33333333333334,0,0.7298159003257751,0.5876524448394775,-1.521982824215229e-07
hand,1691507137.4793334,233.33333333333334,1,0.7329836487770081,0.48336511850357056,-0.0017719875322654843
hand,1691507137.4793334,233.33333333333334,2,0.7510901689529419,0.4074510335922241,0.00610031234100461
hand,1691507137.4793334,233.33333333333334,3,0.7618874907493591,0.3654820919036865,0.01517588272690773
hand,1691507137.4793334,233.33333333333334,4,0.7624024748802185,0.3605874180793762,0.024525213986635208
hand,1691507137.4793334,233.33333333333334,5,0.8010597825050354,0.4542747139930725,0.02503451704978943
hand,1691507137.4793334,233.33333333333334,6,0.7828747034072876,0.3982325792312622,0.04592320695519447
hand,1691507137.4793334,233.33333333333334,7,0.765825092792511,0.39750784635543823,0.05324001610279083
hand,1691507137.4793334,233.33333333333334,8,0.7595840692520142,0.40813788771629333,0.05550068989396095
hand,1691507137.4793334,233.33333333333334,9,0.7998347878456116,0.5065063238143921,0.031018834561109543
hand,1691507137.4793334,233.33333333333334,10,0.7824240922927856,0.44568851590156555,0.054240234196186066
hand,1691507137.4793334,233.33333333333334,11,0.7676804065704346,0.4377228617668152,0.05470449849963188
hand,1691507137.4793334,233.33333333333334,12,0.7592006325721741,0.4485570192337036,0.05069035291671753
hand,1691507137.4793334,233.33333333333334,13,0.7894569635391235,0.5474131107330322,0.037423763424158096
hand,1691507137.4793334,233.33333333333334,14,0.7779542803764343,0.4936620593070984,0.05633138492703438
hand,1691507137.4793334,233.33333333333334,15,0.7664677500724792,0.481536865234375,0.05292193964123726
hand,1691507137.4793334,233.33333333333334,16,0.758522093296051,0.490782767534256,0.0464133583009243
hand,1691507137.4793334,233.33333333333334,17,0.7754713892936707,0.5797958374023438,0.04375278204679489
hand,1691507137.4793334,233.33333333333334,18,0.7701812982559204,0.5305414795875549,0.058347418904304504
hand,1691507137.4793334,233.33333333333334,19,0.7593163251876831,0.5189808011054993,0.06231443211436272
hand,1691507137.4793334,233.33333333333334,20,0.7506392598152161,0.5241515040397644,0.06293489784002304
pose,1691507137.4793334,233.33333333333334,0,0.7442483305931091,0.42422056198120117,-0.02307894639670849
pose,1691507137.4793334,233.33333333333334,1,0.7579106092453003,0.42847850918769836,-0.049339957535266876
pose,1691507137.4793334,233.33333333333334,2,0.7586791515350342,0.4317479133605957,-0.04937772452831268
pose,1691507137.4793334,233.33333333333334,3,0.7594751119613647,0.43478554487228394,-0.049401771277189255
pose,1691507137.4793334,233.33333333333334,4,0.7579016089439392,0.4259488582611084,-0.02061789110302925
pose,1691507137.4793334,233.33333333333334,5,0.7585427165031433,0.4280211329460144,-0.020645400509238243
pose,1691507137.4793334,233.33333333333334,6,0.7591100335121155,0.4296342432498932,-0.020771950483322144
pose,1691507137.4793334,233.33333333333334,7,0.7620401382446289,0.466142475605011,-0.1049521416425705
pose,1691507137.4793334,233.33333333333334,8,0.7597275376319885,0.4613029956817627,0.02263118326663971
pose,1691507137.4793334,233.33333333333334,9,0.7362217903137207,0.44619616866111755,-0.03708663210272789
pose,1691507137.4793334,233.33333333333334,10,0.7351945042610168,0.4466114044189453,0.0002040499384747818
pose,1691507137.4793334,233.33333333333334,11,0.6991112232208252,0.5170294046401978,-0.15822596848011017
pose,1691507137.4793334,233.33333333333334,12,0.691672146320343,0.5618200898170471,0.10720064491033554
pose,1691507137.4793334,233.33333333333334,13,0.6590892672538757,0.5027360916137695,-0.25412222743034363
pose,1691507137.4793334,233.33333333333334,14,0.6224343180656433,0.5962037444114685,0.22990959882736206
pose,1691507137.4793334,233.33333333333334,15,0.6665061116218567,0.46379029750823975,-0.27845442295074463
pose,1691507137.4793334,233.33333333333334,16,0.580649197101593,0.5648289322853088,0.293452650308609
pose,1691507137.4793334,233.33333333333334,17,0.6682527661323547,0.4612782597541809,-0.3007845878601074
pose,1691507137.4793334,233.33333333333334,18,0.5666698217391968,0.5613199472427368,0.30949971079826355
pose,1691507137.4793334,233.33333333333334,19,0.6728928089141846,0.4674287438392639,-0.2929426431655884
pose,1691507137.4793334,233.33333333333334,20,0.5690391063690186,0.5509078502655029,0.2834891676902771
pose,1691507137.4793334,233.33333333333334,21,0.6699321269989014,0.4726887047290802,-0.27614501118659973
pose,1691507137.4793334,233.33333333333334,22,0.5734303593635559,0.55063396692276,0.2848518192768097
pose,1691507137.4793334,233.33333333333334,23,0.5029805898666382,0.5927994847297668,-0.09433415532112122
pose,1691507137.4793334,233.33333333333334,24,0.5101057291030884,0.6158111691474915,0.09426581859588623
pose,1691507137.4793334,233.33333333333334,25,0.3943401873111725,0.4861389696598053,-0.06237903609871864
