global_timestamp_ms,video_timestamp_ms,landmark_id,x,y,z
1691507137.6359997,0.0,0,0.7368881702423096,0.601180374622345,-3.2694140372768743e-07
1691507137.6359997,0.0,1,0.7517141699790955,0.4993644952774048,-0.008350452408194542
1691507137.6359997,0.0,2,0.7795654535293579,0.43706634640693665,-0.012859671376645565
1691507137.6359997,0.0,3,0.8070331811904907,0.4022136330604553,-0.014715428464114666
1691507137.6359997,0.0,4,0.8232563138008118,0.40670493245124817,-0.014974859543144703
1691507137.6359997,0.0,5,0.8289203643798828,0.5046608448028564,-0.014426467940211296
1691507137.6359997,0.0,6,0.8345130681991577,0.4376677870750427,-0.0064200591295957565
1691507137.6359997,0.0,7,0.8151994943618774,0.4364108443260193,0.0006383527652360499
1691507137.6359997,0.0,8,0.8039418458938599,0.453690767288208,0.003567314939573407
1691507137.6359997,0.0,9,0.8301740884780884,0.5597130656242371,-0.00908589269965887
1691507137.6359997,0.0,10,0.830329418182373,0.485217422246933,-0.0027770493179559708
1691507137.6359997,0.0,11,0.8128268718719482,0.4766402244567871,0.0004396929289214313
1691507137.6359997,0.0,12,0.8012084364891052,0.4914848208427429,-3.094426210736856e-05
1691507137.6359997,0.0,13,0.8211159110069275,0.5990822911262512,-0.0018231101566925645
1691507137.6359997,0.0,14,0.8230959177017212,0.5316059589385986,0.0021406575106084347
1691507137.6359997,0.0,15,0.8093141317367554,0.5210079550743103,0.004146320279687643
1691507137.6359997,0.0,16,0.7961133122444153,0.5316181182861328,0.0031450071837753057
1691507137.6359997,0.0,17,0.8093764185905457,0.624494731426239,0.005476291291415691
1691507137.6359997,0.0,18,0.8146669268608093,0.5738474726676941,0.007978849112987518
1691507137.6359997,0.0,19,0.8039402961730957,0.5637364983558655,0.011513510718941689
1691507137.6359997,0.0,20,0.7927730083465576,0.5712677240371704,0.013556904159486294
1691507137.7430005,33.333333333333336,0,0.7356445789337158,0.5947352051734924,-2.625995421112748e-07
1691507137.7439992,33.333333333333336,1,0.7469555139541626,0.49552667140960693,-0.007243043277412653
1691507137.7439992,33.333333333333336,2,0.7743553519248962,0.43286699056625366,-0.00916296150535345
1691507137.7439992,33.333333333333336,3,0.802052915096283,0.39684972167015076,-0.008206622675061226
1691507137.7439992,33.333333333333336,4,0.8154973983764648,0.40110719203948975,-0.005543148145079613
1691507137.7439992,33.333333333333336,5,0.8270509839057922,0.49286356568336487,-0.009686388075351715
1691507137.7439992,33.333333333333336,6,0.8249993920326233,0.434135377407074,0.0012052127858623862
1691507137.7439992,33.333333333333336,7,0.805713951587677,0.43831494450569153,0.009836303070187569
1691507137.7439992,33.333333333333336,8,0.7945767641067505,0.457612007856369,0.013806870207190514
1691507137.7439992,33.333333333333336,9,0.8272405862808228,0.5481036305427551,-0.003935847897082567
1691507137.7439992,33.333333333333336,10,0.8210902810096741,0.48260051012039185,0.006196756847202778
1691507137.7439992,33.333333333333336,11,0.804032564163208,0.47758835554122925,0.010386546142399311
1691507137.7439992,33.333333333333336,12,0.7929888367652893,0.4928956627845764,0.010369949974119663
1691507137.7439992,33.333333333333336,13,0.817188024520874,0.5895997285842896,0.003614419139921665
1691507137.7439992,33.333333333333336,14,0.8152093887329102,0.5315840840339661,0.010392461903393269
1691507137.7439992,33.333333333333336,15,0.8022356033325195,0.5212520360946655,0.012079146690666676
1691507137.7439992,33.333333333333336,16,0.7894402146339417,0.5324330925941467,0.010700848884880543
1691507137.7439992,33.333333333333336,17,0.8047441244125366,0.6177481412887573,0.011211455799639225
1691507137.7439992,33.333333333333336,18,0.8064914345741272,0.5727614760398865,0.015320640057325363
1691507137.7439992,33.333333333333336,19,0.7964230179786682,0.5627037286758423,0.01824694685637951
1691507137.7439992,33.333333333333336,20,0.7857022881507874,0.5706645846366882,0.01980799436569214
1691507137.837004,66.66666666666667,0,0.7371471524238586,0.5889150500297546,-2.519455506444501e-07
1691507137.837004,66.66666666666667,1,0.7451764941215515,0.4914425015449524,-0.007990935817360878
1691507137.837004,66.66666666666667,2,0.7708916068077087,0.4255463480949402,-0.009958154521882534
1691507137.837004,66.66666666666667,3,0.796720564365387,0.3890014886856079,-0.00917167216539383
1691507137.837004,66.66666666666667,4,0.8092706799507141,0.39906904101371765,-0.006885348819196224
1691507137.837004,66.66666666666667,5,0.8234835863113403,0.4847387373447418,-0.007795265875756741
1691507137.837004,66.66666666666667,6,0.815791130065918,0.4288633465766907,0.0014759944751858711
1691507137.837004,66.66666666666667,7,0.7970767617225647,0.4327961802482605,0.007721294648945332
1691507137.837004,66.66666666666667,8,0.7870470881462097,0.45136719942092896,0.010129550471901894
1691507137.837004,66.66666666666667,9,0.8238968849182129,0.5393378138542175,-0.0022075120359659195
1691507137.837004,66.66666666666667,10,0.8139828443527222,0.4770938754081726,0.006818152964115143
1691507137.837004,66.66666666666667,11,0.7970805168151855,0.47360414266586304,0.00953864399343729
1691507137.837004,66.66666666666667,12,0.7864605784416199,0.48952969908714294,0.008622446097433567
1691507137.837004,66.66666666666667,13,0.8144407868385315,0.5818053483963013,0.004796240013092756
1691507137.837004,66.66666666666667,14,0.8090523481369019,0.5272822976112366,0.010627484880387783
1691507137.837004,66.66666666666667,15,0.7957274317741394,0.5186546444892883,0.011895277537405491
1691507137.837004,66.66666666666667,16,0.7833019495010376,0.5300655364990234,0.010477693751454353
1691507137.837004,66.66666666666667,17,0.8021406531333923,0.6121337413787842,0.01163405366241932
1691507137.837004,66.66666666666667,18,0.8006088137626648,0.5678048133850098,0.015067574568092823
1691507137.837004,66.66666666666667,19,0.7900357842445374,0.559836208820343,0.01796424202620983
1691507137.837004,66.66666666666667,20,0.780031144618988,0.5689192414283752,0.01967606693506241
1691507137.9320006,100.0,0,0.7366412878036499,0.5837850570678711,-2.2284316969489737e-07
1691507137.9320006,100.0,1,0.7424503564834595,0.48766273260116577,-0.00901368074119091
1691507137.9320006,100.0,2,0.7680410742759705,0.41778019070625305,-0.010733991861343384
1691507137.9320006,100.0,3,0.7927946448326111,0.3812792897224426,-0.00957361701875925
1691507137.9320006,100.0,4,0.796877384185791,0.40037408471107483,-0.007345952559262514
1691507137.9320006,100.0,5,0.8209391832351685,0.4763857126235962,-0.004628508817404509
1691507137.9320006,100.0,6,0.8068767189979553,0.4226241707801819,0.0056508989073336124
1691507137.9320006,100.0,7,0.7878938317298889,0.42852139472961426,0.010847631841897964
1691507137.9320006,100.0,8,0.7785204648971558,0.44672131538391113,0.01217539981007576
1691507137.9320006,100.0,9,0.8203176259994507,0.5331717729568481,0.0014019112568348646
1691507137.9320006,100.0,10,0.8051997423171997,0.4740279018878937,0.012541919946670532
1691507137.9320006,100.0,11,0.7882882356643677,0.4729060232639313,0.014310753904283047
1691507137.9320006,100.0,12,0.7785601019859314,0.4885355532169342,0.012303522787988186
1691507137.9320006,100.0,13,0.8094928860664368,0.5783271789550781,0.00858581718057394
1691507137.9320006,100.0,14,0.7995432615280151,0.527281641960144,0.016416575759649277
